"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"75-84 years"	"75-84"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2014"	"2014"	2	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2014"	"2014"	285	607167	46.9
	"Female"	"F"	"75-84 years"	"75-84"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2017"	"2017"	301	688874	43.7
	"Female"	"F"	"75-84 years"	"75-84"	"Falls (W00-W19)"	"GR113-118"	"2014"	"2014"	187	607167	30.8
	"Female"	"F"	"75-84 years"	"75-84"	"Falls (W00-W19)"	"GR113-118"	"2017"	"2017"	215	688874	31.2
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2014"	"2014"	0	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2014"	"2014"	6	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2017"	"2017"	4	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2014"	"2014"	10	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2017"	"2017"	10	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2014"	"2014"	9	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2017"	"2017"	12	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2014"	"2014"	73	607167	12.0
	"Female"	"F"	"75-84 years"	"75-84"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2017"	"2017"	60	688874	8.7
	"Female"	"F"	"75-84 years"	"75-84"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2014"	"2014"	11	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2017"	"2017"	11	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2014"	"2014"	2	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2017"	"2017"	3	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	9	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	8	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2014"	"2014"	5	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2017"	"2017"	5	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	0	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	2	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	5	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	3	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2014"	"2014"	0	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2014"	"2014"	1	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2017"	"2017"	2	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2014"	"2014"	0	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	1	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	2	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2014"	"2014"	0	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2017"	"2017"	0	688874	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2014"	"2014"	14	607167	Unreliable
	"Female"	"F"	"75-84 years"	"75-84"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2017"	"2017"	24	688874	3.5
	"Female"	"F"	"75-84 years"	"75-84"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2014"	"2014"	72	607167	11.9
	"Female"	"F"	"75-84 years"	"75-84"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2017"	"2017"	63	688874	9.1
	"Female"	"F"	"85+ years"	"85+"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2014"	"2014"	98	247531	39.6
	"Female"	"F"	"85+ years"	"85+"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2017"	"2017"	95	302616	31.4
	"Female"	"F"	"85+ years"	"85+"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2014"	"2014"	6	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2017"	"2017"	7	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2014"	"2014"	6	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2017"	"2017"	6	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Other tuberculosis (A17-A19)"	"GR113-006"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Other tuberculosis (A17-A19)"	"GR113-006"	"2017"	"2017"	1	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Whooping cough (A37)"	"GR113-007"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Whooping cough (A37)"	"GR113-007"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Meningococcal infection (A39)"	"GR113-009"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Meningococcal infection (A39)"	"GR113-009"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	313	247531	126.4
	"Female"	"F"	"85+ years"	"85+"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	341	302616	112.7
	"Female"	"F"	"85+ years"	"85+"	"#Syphilis (A50-A53)"	"GR113-011"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Syphilis (A50-A53)"	"GR113-011"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Measles (B05)"	"GR113-014"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Measles (B05)"	"GR113-014"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2014"	"2014"	15	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2017"	"2017"	12	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2014"	"2014"	2	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Malaria (B50-B54)"	"GR113-017"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Malaria (B50-B54)"	"GR113-017"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2014"	"2014"	29	247531	11.7
	"Female"	"F"	"85+ years"	"85+"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2017"	"2017"	35	302616	11.6
	"Female"	"F"	"85+ years"	"85+"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2014"	"2014"	2486	247531	1004.3
	"Female"	"F"	"85+ years"	"85+"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2017"	"2017"	2929	302616	967.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	30	247531	12.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	26	302616	8.6
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	30	247531	12.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	23	302616	7.6
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	105	247531	42.4
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	123	302616	40.6
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2014"	"2014"	300	247531	121.2
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	348	302616	115.0
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2014"	"2014"	144	247531	58.2
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2017"	"2017"	176	302616	58.2
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2014"	"2014"	233	247531	94.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2017"	"2017"	269	302616	88.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2014"	"2014"	2	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2017"	"2017"	6	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2014"	"2014"	376	247531	151.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2017"	"2017"	384	302616	126.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2014"	"2014"	20	247531	8.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2017"	"2017"	13	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2014"	"2014"	288	247531	116.3
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2017"	"2017"	349	302616	115.3
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2014"	"2014"	33	247531	13.3
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2017"	"2017"	27	302616	8.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2014"	"2014"	48	247531	19.4
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2017"	"2017"	95	302616	31.4
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2014"	"2014"	96	247531	38.8
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2017"	"2017"	110	302616	36.3
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2014"	"2014"	0	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2014"	"2014"	72	247531	29.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2017"	"2017"	78	302616	25.8
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2014"	"2014"	64	247531	25.9
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2017"	"2017"	82	302616	27.1
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2014"	"2014"	38	247531	15.4
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2017"	"2017"	52	302616	17.2
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2014"	"2014"	269	247531	108.7
	"Female"	"F"	"85+ years"	"85+"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2017"	"2017"	346	302616	114.3
	"Female"	"F"	"85+ years"	"85+"	"Hodgkin disease (C81)"	"GR113-038"	"2014"	"2014"	5	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Hodgkin disease (C81)"	"GR113-038"	"2017"	"2017"	12	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2014"	"2014"	124	247531	50.1
	"Female"	"F"	"85+ years"	"85+"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2017"	"2017"	154	302616	50.9
	"Female"	"F"	"85+ years"	"85+"	"Leukemia (C91-C95)"	"GR113-040"	"2014"	"2014"	79	247531	31.9
	"Female"	"F"	"85+ years"	"85+"	"Leukemia (C91-C95)"	"GR113-040"	"2017"	"2017"	116	302616	38.3
	"Female"	"F"	"85+ years"	"85+"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2014"	"2014"	60	247531	24.2
	"Female"	"F"	"85+ years"	"85+"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2017"	"2017"	64	302616	21.1
	"Female"	"F"	"85+ years"	"85+"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2014"	"2014"	1	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2017"	"2017"	0	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2014"	"2014"	338	247531	136.5
	"Female"	"F"	"85+ years"	"85+"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2017"	"2017"	422	302616	139.5
	"Female"	"F"	"85+ years"	"85+"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2014"	"2014"	124	247531	50.1
	"Female"	"F"	"85+ years"	"85+"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2017"	"2017"	119	302616	39.3
	"Female"	"F"	"85+ years"	"85+"	"#Anemias (D50-D64)"	"GR113-045"	"2014"	"2014"	43	247531	17.4
	"Female"	"F"	"85+ years"	"85+"	"#Anemias (D50-D64)"	"GR113-045"	"2017"	"2017"	52	302616	17.2
	"Female"	"F"	"85+ years"	"85+"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2014"	"2014"	796	247531	321.6
	"Female"	"F"	"85+ years"	"85+"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2017"	"2017"	887	302616	293.1
	"Female"	"F"	"85+ years"	"85+"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2014"	"2014"	64	247531	25.9
	"Female"	"F"	"85+ years"	"85+"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2017"	"2017"	179	302616	59.2
	"Female"	"F"	"85+ years"	"85+"	"Malnutrition (E40-E46)"	"GR113-048"	"2014"	"2014"	61	247531	24.6
	"Female"	"F"	"85+ years"	"85+"	"Malnutrition (E40-E46)"	"GR113-048"	"2017"	"2017"	176	302616	58.2
	"Female"	"F"	"85+ years"	"85+"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2014"	"2014"	3	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2017"	"2017"	3	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Meningitis (G00,G03)"	"GR113-050"	"2014"	"2014"	3	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Meningitis (G00,G03)"	"GR113-050"	"2017"	"2017"	1	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2014"	"2014"	284	247531	114.7
	"Female"	"F"	"85+ years"	"85+"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2017"	"2017"	328	302616	108.4
	"Female"	"F"	"85+ years"	"85+"	"#Alzheimer disease (G30)"	"GR113-052"	"2014"	"2014"	2213	247531	894.0
	"Female"	"F"	"85+ years"	"85+"	"#Alzheimer disease (G30)"	"GR113-052"	"2017"	"2017"	3434	302616	1134.8
	"Female"	"F"	"85+ years"	"85+"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2014"	"2014"	8903	247531	3596.7
	"Female"	"F"	"85+ years"	"85+"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2017"	"2017"	10879	302616	3595.0
	"Female"	"F"	"85+ years"	"85+"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2014"	"2014"	6334	247531	2558.9
	"Female"	"F"	"85+ years"	"85+"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2017"	"2017"	7511	302616	2482.0
	"Female"	"F"	"85+ years"	"85+"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2014"	"2014"	29	247531	11.7
	"Female"	"F"	"85+ years"	"85+"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2017"	"2017"	36	302616	11.9
	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease (I11)"	"GR113-056"	"2014"	"2014"	466	247531	188.3
	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart disease (I11)"	"GR113-056"	"2017"	"2017"	725	302616	239.6
	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2014"	"2014"	71	247531	28.7
	"Female"	"F"	"85+ years"	"85+"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2017"	"2017"	108	302616	35.7
	"Female"	"F"	"85+ years"	"85+"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	3855	247531	1557.4
	"Female"	"F"	"85+ years"	"85+"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2017"	"2017"	4299	302616	1420.6
	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	1040	247531	420.1
	"Female"	"F"	"85+ years"	"85+"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2017"	"2017"	1146	302616	378.7
	"Female"	"F"	"85+ years"	"85+"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	25	247531	10.1
	"Female"	"F"	"85+ years"	"85+"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2017"	"2017"	33	302616	10.9
	"Female"	"F"	"85+ years"	"85+"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	2790	247531	1127.1
	"Female"	"F"	"85+ years"	"85+"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2017"	"2017"	3120	302616	1031.0
	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	462	247531	186.6
	"Female"	"F"	"85+ years"	"85+"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2017"	"2017"	484	302616	159.9
	"Female"	"F"	"85+ years"	"85+"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2014"	"2014"	2328	247531	940.5
	"Female"	"F"	"85+ years"	"85+"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2017"	"2017"	2636	302616	871.1
	"Female"	"F"	"85+ years"	"85+"	"Other heart diseases (I26-I51)"	"GR113-064"	"2014"	"2014"	1913	247531	772.8
	"Female"	"F"	"85+ years"	"85+"	"Other heart diseases (I26-I51)"	"GR113-064"	"2017"	"2017"	2343	302616	774.2
	"Female"	"F"	"85+ years"	"85+"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2014"	"2014"	4	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2017"	"2017"	3	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2014"	"2014"	4	247531	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2017"	"2017"	7	302616	Unreliable
	"Female"	"F"	"85+ years"	"85+"	"Heart failure (I50)"	"GR113-067"	"2014"	"2014"	793	247531	320.4
	"Female"	"F"	"85+ years"	"85+"	"Heart failure (I50)"	"GR113-067"	"2017"	"2017"	1064	302616	351.6
	"Female"	"F"	"85+ years"	"85+"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2014"	"2014"	1112	247531	449.2
