"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1994"	"1994"	3262	273570	1192.4
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1995"	"1995"	3404	288804	1178.7
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1996"	"1996"	3649	303431	1202.6
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1997"	"1997"	3861	317430	1216.3
	"Female"	"F"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1998"	"1998"	3946	331014	1192.1
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1979"	"1979"	1262	36000	3505.6
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1980"	"1980"	1373	44842	3061.9
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1981"	"1981"	1363	48856	2789.8
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1982"	"1982"	1415	52169	2712.3
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1983"	"1983"	1603	55348	2896.2
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1984"	"1984"	1688	58962	2862.9
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1985"	"1985"	1882	62916	2991.3
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1986"	"1986"	1965	67113	2927.9
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1987"	"1987"	2045	71764	2849.6
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1988"	"1988"	2377	76473	3108.3
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1989"	"1989"	2524	81297	3104.7
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1990"	"1990"	2670	85114	3137.0
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1991"	"1991"	2831	91882	3081.1
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1992"	"1992"	3016	98903	3049.5
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1993"	"1993"	3381	106141	3185.4
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1994"	"1994"	3809	114487	3327.0
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1995"	"1995"	4033	123576	3263.6
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1996"	"1996"	4370	133776	3266.7
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1997"	"1997"	4555	144104	3160.9
	"Female"	"F"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1998"	"1998"	4764	155387	3065.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1979"	"1979"	924	10000	9240.0
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1980"	"1980"	1030	12596	8177.2
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1981"	"1981"	1077	13579	7931.4
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1982"	"1982"	1172	14383	8148.5
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1983"	"1983"	1364	15181	8984.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1984"	"1984"	1443	15963	9039.7
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1985"	"1985"	1573	16985	9261.1
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1986"	"1986"	1702	17981	9465.5
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1987"	"1987"	1833	19076	9608.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1988"	"1988"	1830	20386	8976.7
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1989"	"1989"	2098	21711	9663.3
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1990"	"1990"	2222	22700	9788.5
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1991"	"1991"	2435	24430	9967.3
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1992"	"1992"	2435	26345	9242.7
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1993"	"1993"	2753	28417	9687.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1994"	"1994"	2831	30605	9250.1
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1995"	"1995"	3100	33114	9361.6
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1996"	"1996"	3341	35929	9298.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1997"	"1997"	3522	38819	9072.9
	"Female"	"F"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1998"	"1998"	4001	42175	9486.7
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1979"	"1979"	13577	1382355	982.2
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1980"	"1980"	13590	1426994	952.4
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1981"	"1981"	13067	1433262	911.7
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1982"	"1982"	12694	1453240	873.5
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1983"	"1983"	12170	1432650	849.5
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1984"	"1984"	11803	1444354	817.2
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1985"	"1985"	11646	1477571	788.2
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1986"	"1986"	11280	1470406	767.1
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1987"	"1987"	11047	1482248	745.3
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1988"	"1988"	11047	1511022	731.1
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1989"	"1989"	11034	1554761	709.7
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1990"	"1990"	10512	1602185	656.1
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1991"	"1991"	9961	1582196	629.6
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1992"	"1992"	9539	1559867	611.5
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1993"	"1993"	9275	1533501	604.8
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1994"	"1994"	8960	1521401	588.9
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1995"	"1995"	8387	1510458	555.3
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1996"	"1996"	8200	1508634	543.5
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1997"	"1997"	8036	1499018	536.1
	"Female"	"F"	"White"	"2106-3"	"< 1 year"	"1"	"1998"	"1998"	8234	1522023	541.0
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1979"	"1979"	2560	5078000	50.4
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1980"	"1980"	2526	5127023	49.3
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1981"	"1981"	2540	5290734	48.0
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1982"	"1982"	2558	5398933	47.4
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1983"	"1983"	2427	5511605	44.0
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1984"	"1984"	2343	5591741	41.9
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1985"	"1985"	2240	5598882	40.0
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1986"	"1986"	2307	5626960	41.0
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1987"	"1987"	2311	5648110	40.9
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1988"	"1988"	2307	5666103	40.7
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1989"	"1989"	2223	5724368	38.8
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1990"	"1990"	2082	5761780	36.1
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1991"	"1991"	2210	5875294	37.6
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1992"	"1992"	1995	5983543	33.3
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1993"	"1993"	2046	6072481	33.7
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1994"	"1994"	1977	6096502	32.4
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1995"	"1995"	1889	6038803	31.3
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1996"	"1996"	1706	5963489	28.6
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1997"	"1997"	1656	5893585	28.1
	"Female"	"F"	"White"	"2106-3"	"1-4 years"	"1-4"	"1998"	"1998"	1618	5858932	27.6
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1979"	"1979"	1615	6824000	23.7
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1980"	"1980"	1613	6688217	24.1
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1981"	"1981"	1437	6391813	22.5
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1982"	"1982"	1383	6333206	21.8
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1983"	"1983"	1296	6363441	20.4
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1984"	"1984"	1252	6462341	19.4
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1985"	"1985"	1273	6574337	19.4
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1986"	"1986"	1184	6732733	17.6
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1987"	"1987"	1243	6852369	18.1
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1988"	"1988"	1304	6966508	18.7
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1989"	"1989"	1323	7018777	18.8
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1990"	"1990"	1199	7058274	17.0
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1991"	"1991"	1206	7130320	16.9
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1992"	"1992"	1085	7162539	15.1
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1993"	"1993"	1201	7211778	16.7
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1994"	"1994"	1100	7317770	15.0
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1995"	"1995"	1112	7440124	14.9
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1996"	"1996"	1127	7568233	14.9
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1997"	"1997"	1075	7691675	14.0
	"Female"	"F"	"White"	"2106-3"	"5-9 years"	"5-9"	"1998"	"1998"	1032	7764365	13.3
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1979"	"1979"	1706	7482000	22.8
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1980"	"1980"	1612	7369190	21.9
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1981"	"1981"	1540	7365354	20.9
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1982"	"1982"	1494	7267060	20.6
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1983"	"1983"	1371	7122927	19.2
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1984"	"1984"	1432	6920449	20.7
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1985"	"1985"	1324	6713690	19.7
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1986"	"1986"	1289	6470841	19.9
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1987"	"1987"	1151	6416463	17.9
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1988"	"1988"	1212	6455884	18.8
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1989"	"1989"	1256	6559858	19.1
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1990"	"1990"	1253	6647468	18.8
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1991"	"1991"	1199	6898264	17.4
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1992"	"1992"	1206	7075192	17.0
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1993"	"1993"	1285	7245204	17.7
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1994"	"1994"	1262	7345293	17.2
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1995"	"1995"	1335	7418207	18.0
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1996"	"1996"	1297	7492096	17.3
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1997"	"1997"	1252	7537853	16.6
	"Female"	"F"	"White"	"2106-3"	"10-14 years"	"10-14"	"1998"	"1998"	1228	7599325	16.2
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1979"	"1979"	4648	8781000	52.9
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1980"	"1980"	4664	8677221	53.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1981"	"1981"	4232	8358812	50.6
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1982"	"1982"	3709	8086657	45.9
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1983"	"1983"	3563	7814833	45.6
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1984"	"1984"	3550	7602840	46.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1985"	"1985"	3497	7500794	46.6
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1986"	"1986"	3655	7509098	48.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1987"	"1987"	3581	7421397	48.3
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1988"	"1988"	3505	7296706	48.0
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1989"	"1989"	3495	7108344	49.2
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1990"	"1990"	3163	6971165	45.4
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1991"	"1991"	3126	6697113	46.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1992"	"1992"	2868	6668378	43.0
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1993"	"1993"	2982	6749044	44.2
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1994"	"1994"	2945	6890176	42.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1995"	"1995"	3084	7062318	43.7
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1996"	"1996"	3064	7258062	42.2
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1997"	"1997"	3130	7429588	42.1
	"Female"	"F"	"White"	"2106-3"	"15-19 years"	"15-19"	"1998"	"1998"	3079	7586393	40.6
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1979"	"1979"	5111	8909000	57.4
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1980"	"1980"	5139	8975451	57.3
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1981"	"1981"	5017	9070863	55.3
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1982"	"1982"	4739	9046407	52.4
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1983"	"1983"	4507	8981291	50.2
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1984"	"1984"	4591	8891598	51.6
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1985"	"1985"	4311	8734979	49.4
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1986"	"1986"	4340	8456376	51.3
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1987"	"1987"	4022	8183032	49.2
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1988"	"1988"	3913	7917099	49.4
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1989"	"1989"	3672	7708877	47.6
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1990"	"1990"	3537	7627737	46.4
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1991"	"1991"	3529	7640454	46.2
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1992"	"1992"	3337	7564612	44.1
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1993"	"1993"	3273	7448399	43.9
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1994"	"1994"	3251	7275679	44.7
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1995"	"1995"	3102	7096032	43.7
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1996"	"1996"	2890	6900199	41.9
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1997"	"1997"	3023	6895088	43.8
	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	"1998"	"1998"	2838	6986138	40.6
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1979"	"1979"	10054	15535000	64.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1980"	"1980"	10395	15896091	65.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1981"	"1981"	10717	16565072	64.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1982"	"1982"	10217	16676461	61.3
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1983"	"1983"	10217	16936125	60.3
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1984"	"1984"	10296	17184732	59.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1985"	"1985"	10361	17434546	59.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1986"	"1986"	10776	17655853	61.0
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1987"	"1987"	11277	17790310	63.4
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1988"	"1988"	11187	17850078	62.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1989"	"1989"	11252	17829834	63.1
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1990"	"1990"	10924	17756776	61.5
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1991"	"1991"	10836	17667493	61.3
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1992"	"1992"	10466	17478973	59.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1993"	"1993"	10672	17252941	61.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1994"	"1994"	10692	17057964	62.7
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1995"	"1995"	10620	16875115	62.9
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1996"	"1996"	10175	16693415	61.0
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1997"	"1997"	9512	16413044	58.0
	"Female"	"F"	"White"	"2106-3"	"25-34 years"	"25-34"	"1998"	"1998"	9093	16089859	56.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1979"	"1979"	15558	11042000	140.9
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1980"	"1980"	15520	11231594	138.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1981"	"1981"	15439	11522519	134.0
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1982"	"1982"	15666	12231142	128.1
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1983"	"1983"	15816	12741961	124.1
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1984"	"1984"	16464	13236389	124.4
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1985"	"1985"	16701	13699109	121.9
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1986"	"1986"	17340	14207002	122.1
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1987"	"1987"	17631	14673921	120.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1988"	"1988"	18021	15004788	120.1
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1989"	"1989"	18321	15456765	118.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1990"	"1990"	18589	15834123	117.4
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1991"	"1991"	19405	16555202	117.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1992"	"1992"	19597	16723220	117.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1993"	"1993"	20494	17047069	120.2
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1994"	"1994"	21073	17367855	121.3
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1995"	"1995"	22190	17686020	125.5
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1996"	"1996"	21836	17985735	121.4
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1997"	"1997"	21963	18204085	120.6
	"Female"	"F"	"White"	"2106-3"	"35-44 years"	"35-44"	"1998"	"1998"	22380	18349615	122.0
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1979"	"1979"	38908	10389000	374.5
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1980"	"1980"	38328	10285081	372.7
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1981"	"1981"	37542	10123744	370.8
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1982"	"1982"	35575	10008291	355.5
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1983"	"1983"	34914	9934259	351.5
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1984"	"1984"	34052	9910332	343.6
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1985"	"1985"	33857	9909290	341.7
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1986"	"1986"	33156	9963049	332.8
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1987"	"1987"	33273	10127527	328.5
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1988"	"1988"	33626	10495138	320.4
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1989"	"1989"	33501	10780038	310.8
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1990"	"1990"	33862	10946272	309.3
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1991"	"1991"	34332	11244662	305.3
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1992"	"1992"	35116	11989079	292.9
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1993"	"1993"	37007	12532210	295.3
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1994"	"1994"	38525	13049744	295.2
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1995"	"1995"	39624	13574568	291.9
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1996"	"1996"	40520	14089331	287.6
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1997"	"1997"	41204	14629907	281.6
	"Female"	"F"	"White"	"2106-3"	"45-54 years"	"45-54"	"1998"	"1998"	41244	15006729	274.8
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1979"	"1979"	88143	10216000	862.8
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1980"	"1980"	90473	10325168	876.2
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1981"	"1981"	90586	10399038	871.1
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1982"	"1982"	90049	10427360	863.6
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1983"	"1983"	90875	10436004	870.8
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1984"	"1984"	90561	10422781	868.9
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1985"	"1985"	90199	10377680	869.2
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1986"	"1986"	88322	10277575	859.4
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1987"	"1987"	86566	10120665	855.3
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1988"	"1988"	85595	9967865	858.7
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1989"	"1989"	82017	9793451	837.5
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1990"	"1990"	79784	9698092	822.7
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1991"	"1991"	78783	9604393	820.3
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1992"	"1992"	75927	9530399	796.7
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1993"	"1993"	76680	9494874	807.6
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1994"	"1994"	74988	9513437	788.2
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1995"	"1995"	74796	9548153	783.4
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1996"	"1996"	74453	9632190	773.0
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1997"	"1997"	74544	9825384	758.7
	"Female"	"F"	"White"	"2106-3"	"55-64 years"	"55-64"	"1998"	"1998"	74901	10217829	733.0
	"Female"	"F"	"White"	"2106-3"	"65-74 years"	"65-74"	"1979"	"1979"	156653	7841000	1997.9
	"Female"	"F"	"White"	"2106-3"	"65-74 years"	"65-74"	"1980"	"1980"	164322	7951329	2066.6
