Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2012	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	122	2.5	1.9	3.1	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA4	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2012	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	57	5.6	3.7	7.5	2413	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA1	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2013	TN	Tennessee	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	35	2.3	1.3	3.2	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	47	EDUCA2	CAT5	_RFDRHV4	RESP046	(35.68094058, -85.774490914)
2011	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	67	4.6	3.1	6.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA2	CAT5	_RFDRHV4	RESP046	(38.665510202, -80.712640135)
2012	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	85	4.6	2.9	6.2	2385	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2012	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	213	6.2	5.1	7.3	2414	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2011	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	84	6.3	4.4	8.2	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2011	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	151	8.3	6.6	10.0	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2012	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	193	8.6	7.0	10.2	2409	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA2	CAT5	_RFDRHV4	RESP046	(21.304850435, -157.857749403)
2012	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	54	4.3	2.8	5.8	2382	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA4	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2012	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	75	5.5	3.9	7.1	2400	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2013	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	18				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	17	EDUCA1	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2012	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	263	6.7	5.6	7.8	2405	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA4	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2011	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	40	6.1	3.5	8.6	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2012	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	143	7.4	5.7	9.0	2414	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA3	CAT5	_RFDRHV4	RESP046	(28.932040377, -81.928960539)
2013	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	47	4.2	2.6	5.8	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA1	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2011	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	182	7.4	5.8	8.9	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA2	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2013	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	161	8.5	6.7	10.2	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA3	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2011	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	5	EDUCA1	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2012	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	144	4.6	3.3	5.9	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2013	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16	4.9	2.1	7.7	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA1	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2012	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	221	7.0	5.8	8.2	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA2	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2013	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	127	6.4	5.0	7.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA4	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2012	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	140	3.2	2.5	3.9	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2013	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	88	3.2	2.4	4.0	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA4	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2012	NM	New Mexico	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	30	4.1	2.4	5.7	2406	%	Crude Prevalence			BRFSS	CLASS01	Topic30	35	EDUCA1	CAT5	_RFDRHV4	RESP046	(34.520880952, -106.240580985)
2012	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	104	6.2	4.7	7.7	2406	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA2	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2013	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	54	5.0	3.3	6.7	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2011	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	83	4.0	3.0	5.0	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2013	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	36	4.2	2.0	6.3	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	11	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2013	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	125	5.3	4.1	6.4	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2012	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	32	7.3	4.1	10.5	2409	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2011	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	162	7.3	5.9	8.8	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2011	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	137	9.0	7.2	10.7	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA3	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2013	NE	Nebraska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	290	7.3	6.1	8.6	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	31	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.641040988001, -99.365720623)
2013	ME	Maine	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	145	6.2	5.0	7.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	23	EDUCA2	CAT5	_RFDRHV4	RESP046	(45.254228894001, -68.985031336)
2013	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	30	5.0	2.8	7.2	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA1	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2011	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	193	7.1	5.8	8.4	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2011	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	29	3.1	1.5	4.8	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA1	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2012	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	123	7.8	6.1	9.6	2402	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2013	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	108	5.2	3.8	6.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA4	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2011	NV	Nevada	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	115	7.2	5.3	9.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	32	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.49324039, -117.071840564)
2011	NJ	New Jersey	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	207	7.2	5.7	8.6	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	34	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.130570048, -74.273691288)
2012	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	83	6.9	5.0	8.8	2397	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA3	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	134	6.0	4.8	7.2	2398	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA4	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2013	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	193	5.5	4.4	6.5	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2012	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	153	7.9	6.4	9.3	2398	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA4	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2013	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	121	6.6	5.2	8.0	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2012	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	205	6.1	5.0	7.1	2403	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2013	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	22				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	36	EDUCA1	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2013	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	49	4.1	2.9	5.4	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.665510202, -80.712640135)
2013	SD	South Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	46	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.353130053, -100.373530637)
2013	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	109	5.9	4.6	7.3	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA3	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2012	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	104	6.5	4.8	8.1	2389	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2011	ND	North Dakota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	80	6.1	4.4	7.7	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	38	EDUCA3	CAT5	_RFDRHV4	RESP046	(47.475319779, -100.118421049)
2011	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	163	6.2	4.9	7.4	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA4	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2012	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	86	7.2	5.4	9.1	2396	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA2	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2012	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	214	5.8	4.8	6.8	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA4	CAT5	_RFDRHV4	RESP046	(21.304850435, -157.857749403)
2012	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	36	4.8	2.8	6.8	2403	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2011	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	352	6.8	5.9	7.8	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2013	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	26	12.7	7.4	18.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2011	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	202	6.5	5.1	7.9	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA2	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2013	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	212	5.7	4.7	6.8	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA4	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2011	PA	Pennsylvania	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	192	6.3	5.1	7.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	42	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.793730152, -77.860700294)
2011	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	132	12.7	10.0	15.4	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA3	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2013	OK	Oklahoma	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	78	3.5	2.6	4.5	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	40	EDUCA3	CAT5	_RFDRHV4	RESP046	(35.472031356, -97.521070214)
2013	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	71	4.9	3.5	6.2	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	119	5.5	4.3	6.6	2401	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2013	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	86	5.3	3.9	6.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA4	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2013	IN	Indiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	152	5.5	4.4	6.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	18	EDUCA4	CAT5	_RFDRHV4	RESP046	(39.766910452, -86.149960194)
2011	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	80	4.9	3.4	6.5	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
