"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"5-14 years"	"5-14"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Hernia (K40-K46)"	"GR113-092"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Alcoholic liver disease (K70)"	"GR113-094"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Alcoholic liver disease (K70)"	"GR113-094"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2010"	"2010"	4	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2018"	"2018"	1	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Renal failure (N17-N19)"	"GR113-100"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Renal failure (N17-N19)"	"GR113-100"	"2018"	"2018"	1	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2010"	"2010"	1	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	6	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2010"	"2010"	30	4754987	0.6
	"Male"	"M"	"5-14 years"	"5-14"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	37	5368679	0.7
	"Male"	"M"	"5-14 years"	"5-14"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2010"	"2010"	10	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	14	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"All other diseases (Residual) "	"GR113-111"	"2010"	"2010"	84	4754987	1.8
	"Male"	"M"	"5-14 years"	"5-14"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	70	5368679	1.3
	"Male"	"M"	"5-14 years"	"5-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2010"	"2010"	150	4754987	3.2
	"Male"	"M"	"5-14 years"	"5-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	154	5368679	2.9
	"Male"	"M"	"5-14 years"	"5-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2010"	"2010"	103	4754987	2.2
	"Male"	"M"	"5-14 years"	"5-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	92	5368679	1.7
	"Male"	"M"	"5-14 years"	"5-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2010"	"2010"	94	4754987	2.0
	"Male"	"M"	"5-14 years"	"5-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	89	5368679	1.7
	"Male"	"M"	"5-14 years"	"5-14"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2010"	"2010"	7	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	2	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	1	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2010"	"2010"	47	4754987	1.0
	"Male"	"M"	"5-14 years"	"5-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	62	5368679	1.2
	"Male"	"M"	"5-14 years"	"5-14"	"Falls (W00-W19)"	"GR113-118"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	1	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	3	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2010"	"2010"	23	4754987	0.5
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	21	5368679	0.4
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2010"	"2010"	7	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	15	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2010"	"2010"	3	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	2	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2010"	"2010"	10	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	20	5368679	0.4
	"Male"	"M"	"5-14 years"	"5-14"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2010"	"2010"	22	4754987	0.5
	"Male"	"M"	"5-14 years"	"5-14"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	59	5368679	1.1
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2010"	"2010"	6	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	17	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	16	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	42	5368679	0.8
	"Male"	"M"	"5-14 years"	"5-14"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2010"	"2010"	35	4754987	0.7
	"Male"	"M"	"5-14 years"	"5-14"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	29	5368679	0.5
	"Male"	"M"	"5-14 years"	"5-14"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	28	4754987	0.6
	"Male"	"M"	"5-14 years"	"5-14"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	23	5368679	0.4
	"Male"	"M"	"5-14 years"	"5-14"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	7	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	6	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	1	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2010"	"2010"	5	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	19	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2010"	"2010"	1	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	4	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	4	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	15	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2018"	"2018"	0	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2010"	"2010"	2	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2018"	"2018"	4	5368679	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2010"	"2010"	0	4754987	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2018"	"2018"	2	5368679	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2010"	"2010"	1	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2018"	"2018"	3	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2018"	"2018"	2	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2018"	"2018"	1	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Other tuberculosis (A17-A19)"	"GR113-006"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Other tuberculosis (A17-A19)"	"GR113-006"	"2018"	"2018"	1	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Whooping cough (A37)"	"GR113-007"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Whooping cough (A37)"	"GR113-007"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Meningococcal infection (A39)"	"GR113-009"	"2010"	"2010"	3	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Meningococcal infection (A39)"	"GR113-009"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	9	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	11	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Syphilis (A50-A53)"	"GR113-011"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Syphilis (A50-A53)"	"GR113-011"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Measles (B05)"	"GR113-014"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Measles (B05)"	"GR113-014"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2010"	"2010"	1	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2018"	"2018"	1	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2010"	"2010"	20	4648370	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2018"	"2018"	11	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Malaria (B50-B54)"	"GR113-017"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Malaria (B50-B54)"	"GR113-017"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2010"	"2010"	10	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2018"	"2018"	9	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2010"	"2010"	225	4648370	4.8
	"Male"	"M"	"15-24 years"	"15-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2018"	"2018"	219	5028028	4.4
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	4	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	4	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	1	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	7	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2010"	"2010"	4	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2018"	"2018"	6	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2010"	"2010"	3	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2018"	"2018"	2	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2010"	"2010"	1	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	4	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2018"	"2018"	2	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	0	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2018"	"2018"	0	5028028	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	17	4648370	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2018"	"2018"	22	5028028	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2010"	"2010"	95	4648370	2.0
	"Male"	"M"	"15-24 years"	"15-24"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2018"	"2018"	88	5028028	1.8
