Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2014	GU	Guam	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	46	21.3	14.3	28.4	2951	%	Crude Prevalence			BRFSS	CLASS01	Topic07	66	EDUCA1	CAT5	_RFBING5	RESP046	(13.444304, 144.793731)
2014	GU	Guam	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	108	16.3	12.6	19.9	2954	%	Crude Prevalence			BRFSS	CLASS01	Topic07	66	EDUCA4	CAT5	_RFBING5	RESP046	(13.444304, 144.793731)
2014	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	75	10.3	7.4	13.1	2987	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA1	CAT5	_RFBING5	RESP046	(40.130570048, -74.273691288)
2014	PR	Puerto Rico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	192	18.5	15.9	21.1	2782	%	Crude Prevalence			BRFSS	CLASS01	Topic07	72	EDUCA3	CAT5	_RFBING5	RESP046	(18.220833, -66.590149)
2014	WI	Wisconsin	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	418	22.0	19.5	24.5	2978	%	Crude Prevalence			BRFSS	CLASS01	Topic07	55	EDUCA2	CAT5	_RFBING5	RESP046	(44.393191174, -89.816370742)
2014	FL	Florida	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	55	11.1	7.8	14.5	2987	%	Crude Prevalence			BRFSS	CLASS01	Topic07	12	EDUCA1	CAT5	_RFBING5	RESP046	(28.932040377, -81.928960539)
2014	FL	Florida	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	295	15.9	13.9	18.0	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	12	EDUCA3	CAT5	_RFBING5	RESP046	(28.932040377, -81.928960539)
2014	DC	District of Columbia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	365	31.2	27.6	34.7	2965	%	Crude Prevalence			BRFSS	CLASS01	Topic07	11	EDUCA4	CAT5	_RFBING5	RESP046	(38.890371385, -77.031961127)
2014	PR	Puerto Rico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	68	8.9	6.6	11.2	2780	%	Crude Prevalence			BRFSS	CLASS01	Topic07	72	EDUCA1	CAT5	_RFBING5	RESP046	(18.220833, -66.590149)
2014	GU	Guam	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	200	26.4	22.3	30.5	2952	%	Crude Prevalence			BRFSS	CLASS01	Topic07	66	EDUCA2	CAT5	_RFBING5	RESP046	(13.444304, 144.793731)
2014	GU	Guam	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	120	26.2	20.8	31.7	2953	%	Crude Prevalence			BRFSS	CLASS01	Topic07	66	EDUCA3	CAT5	_RFBING5	RESP046	(13.444304, 144.793731)
2014	PR	Puerto Rico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	166	12.6	10.5	14.7	2783	%	Crude Prevalence			BRFSS	CLASS01	Topic07	72	EDUCA4	CAT5	_RFBING5	RESP046	(18.220833, -66.590149)
2014	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	243	10.5	8.8	12.2	2982	%	Crude Prevalence			BRFSS	CLASS01	Topic07	35	EDUCA4	CAT5	_RFBING5	RESP046	(34.520880952, -106.240580985)
2014	WY	Wyoming	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	162	17.8	14.2	21.4	2976	%	Crude Prevalence			BRFSS	CLASS01	Topic07	56	EDUCA2	CAT5	_RFBING5	RESP046	(43.235541343, -108.109830353)
2014	UT	Utah	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	463	15.1	13.6	16.5	2990	%	Crude Prevalence			BRFSS	CLASS01	Topic07	49	EDUCA2	CAT5	_RFBING5	RESP046	(39.360700171, -111.587130635)
2014	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	99	13.8	10.8	16.8	2955	%	Crude Prevalence			BRFSS	CLASS01	Topic07	28	EDUCA4	CAT5	_RFBING5	RESP046	(32.745510099, -89.538030825)
2014	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	410	18.6	16.7	20.6	2983	%	Crude Prevalence			BRFSS	CLASS01	Topic07	36	EDUCA4	CAT5	_RFBING5	RESP046	(42.827001032, -75.543970427)
2014	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	353	14.3	12.5	16.1	2988	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA2	CAT5	_RFBING5	RESP046	(40.130570048, -74.273691288)
2014	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	320	18.6	16.2	21.0	2971	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA4	CAT5	_RFBING5	RESP046	(47.066528972, -109.424420645)
2014	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	306	20.2	17.4	23.0	2969	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA2	CAT5	_RFBING5	RESP046	(47.066528972, -109.424420645)
2014	MA	Massachusetts	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	66	11.8	8.3	15.4	2988	%	Crude Prevalence			BRFSS	CLASS01	Topic07	25	EDUCA1	CAT5	_RFBING5	RESP046	(42.27687047, -72.082690675)
2014	TX	Texas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	590	15.3	13.6	17.0	2992	%	Crude Prevalence			BRFSS	CLASS01	Topic07	48	EDUCA4	CAT5	_RFBING5	RESP046	(31.827240407, -99.426770206)
2014	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	172	13.9	11.6	16.2	2981	%	Crude Prevalence			BRFSS	CLASS01	Topic07	36	EDUCA2	CAT5	_RFBING5	RESP046	(42.827001032, -75.543970427)
2014	KS	Kansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	401	14.9	13.4	16.5	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic07	20	EDUCA2	CAT5	_RFBING5	RESP046	(38.3477403, -98.200781227)
2014	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	304	18.5	16.4	20.6	2992	%	Crude Prevalence			BRFSS	CLASS01	Topic07	26	EDUCA2	CAT5	_RFBING5	RESP046	(44.661319543001, -84.71439027)
2014	IN	Indiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	79	13.9	10.6	17.3	2984	%	Crude Prevalence			BRFSS	CLASS01	Topic07	18	EDUCA1	CAT5	_RFBING5	RESP046	(39.766910452, -86.149960194)
2014	HI	Hawaii	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	357	23.9	21.1	26.8	2987	%	Crude Prevalence			BRFSS	CLASS01	Topic07	15	EDUCA2	CAT5	_RFBING5	RESP046	(21.304850435, -157.857749403)
2014	AK	Alaska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	40	18.4	11.4	25.3	2975	%	Crude Prevalence			BRFSS	CLASS01	Topic07	2	EDUCA1	CAT5	_RFBING5	RESP046	(64.845079957001, -147.722059036)
2014	TX	Texas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	188	14.1	11.6	16.7	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	48	EDUCA1	CAT5	_RFBING5	RESP046	(31.827240407, -99.426770206)
2014	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	1023	18.5	16.9	20.1	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic07	31	EDUCA2	CAT5	_RFBING5	RESP046	(41.641040988001, -99.365720623)
2014	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	40	8.1	4.7	11.6	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA1	CAT5	_RFBING5	RESP046	(39.290580964, -76.609260111)
2014	IN	Indiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	309	17.0	15.0	19.0	2986	%	Crude Prevalence			BRFSS	CLASS01	Topic07	18	EDUCA3	CAT5	_RFBING5	RESP046	(39.766910452, -86.149960194)
2014	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	199	13.8	11.4	16.2	2985	%	Crude Prevalence			BRFSS	CLASS01	Topic07	29	EDUCA2	CAT5	_RFBING5	RESP046	(38.635790776, -92.566300053)
2014	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	31	16.9	9.8	24.0	2961	%	Crude Prevalence			BRFSS	CLASS01	Topic07	33	EDUCA1	CAT5	_RFBING5	RESP046	(43.655950113, -71.50036092)
2014	DE	Delaware	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	136	17.1	13.7	20.5	2978	%	Crude Prevalence			BRFSS	CLASS01	Topic07	10	EDUCA2	CAT5	_RFBING5	RESP046	(39.008830667, -75.577741168)
2014	OR	Oregon	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	33	16.4	10.7	22.2	2976	%	Crude Prevalence			BRFSS	CLASS01	Topic07	41	EDUCA1	CAT5	_RFBING5	RESP046	(44.567449424, -120.155031326)
2014	AL	Alabama	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	57	9.9	6.7	13.1	2981	%	Crude Prevalence			BRFSS	CLASS01	Topic07	1	EDUCA1	CAT5	_RFBING5	RESP046	(32.840571122, -86.631860762)
2014	AZ	Arizona	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	298	14.9	12.7	17.0	2990	%	Crude Prevalence			BRFSS	CLASS01	Topic07	4	EDUCA2	CAT5	_RFBING5	RESP046	(34.86597028, -111.763811277)
2014	GA	Georgia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	218	13.0	11.1	14.9	2986	%	Crude Prevalence			BRFSS	CLASS01	Topic07	13	EDUCA4	CAT5	_RFBING5	RESP046	(32.839681093, -83.627580346)
2014	WA	Washington	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	257	17.5	15.2	19.8	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	53	EDUCA2	CAT5	_RFBING5	RESP046	(47.522278629, -120.47001079)
2014	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	136	13.8	11.0	16.6	2980	%	Crude Prevalence			BRFSS	CLASS01	Topic07	5	EDUCA2	CAT5	_RFBING5	RESP046	(34.748650124, -92.274490743)
2014	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	33	8.3	4.4	12.2	2979	%	Crude Prevalence			BRFSS	CLASS01	Topic07	5	EDUCA1	CAT5	_RFBING5	RESP046	(34.748650124, -92.274490743)
2014	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	292	20.3	17.6	23.0	2970	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA3	CAT5	_RFBING5	RESP046	(47.066528972, -109.424420645)
2014	ID	Idaho	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	164	13.0	10.4	15.5	2965	%	Crude Prevalence			BRFSS	CLASS01	Topic07	16	EDUCA4	CAT5	_RFBING5	RESP046	(43.682630005, -114.363730042)
2014	KS	Kansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	584	16.2	14.9	17.6	2993	%	Crude Prevalence			BRFSS	CLASS01	Topic07	20	EDUCA4	CAT5	_RFBING5	RESP046	(38.3477403, -98.200781227)
2014	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	122	15.9	12.4	19.5	2990	%	Crude Prevalence			BRFSS	CLASS01	Topic07	31	EDUCA1	CAT5	_RFBING5	RESP046	(41.641040988001, -99.365720623)
2014	OR	Oregon	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	278	17.3	15.2	19.4	2979	%	Crude Prevalence			BRFSS	CLASS01	Topic07	41	EDUCA4	CAT5	_RFBING5	RESP046	(44.567449424, -120.155031326)
2014	MI	Michigan	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	389	20.3	18.2	22.3	2993	%	Crude Prevalence			BRFSS	CLASS01	Topic07	26	EDUCA3	CAT5	_RFBING5	RESP046	(44.661319543001, -84.71439027)
2014	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	358	16.6	14.9	18.4	2950	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA4	CAT5	_RFBING5	RESP046	(43.625381239, -72.517640791)
2014	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	148	16.2	12.9	19.5	2980	%	Crude Prevalence			BRFSS	CLASS01	Topic07	32	EDUCA3	CAT5	_RFBING5	RESP046	(39.49324039, -117.071840564)
2014	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	65	14.9	10.1	19.7	2987	%	Crude Prevalence			BRFSS	CLASS01	Topic07	39	EDUCA1	CAT5	_RFBING5	RESP046	(40.060210141, -82.404260056)
2014	DC	District of Columbia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	31	24.9	14.7	35.2	2962	%	Crude Prevalence			BRFSS	CLASS01	Topic07	11	EDUCA1	CAT5	_RFBING5	RESP046	(38.890371385, -77.031961127)
2014	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	392	16.2	14.1	18.2	2988	%	Crude Prevalence			BRFSS	CLASS01	Topic07	39	EDUCA2	CAT5	_RFBING5	RESP046	(40.060210141, -82.404260056)
2014	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	561	15.9	14.1	17.8	2992	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA4	CAT5	_RFBING5	RESP046	(39.290580964, -76.609260111)
2014	CA	California	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	426	13.7	12.2	15.2	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic07	6	EDUCA4	CAT5	_RFBING5	RESP046	(37.638640123, -120.999999538)
2014	DE	Delaware	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	30	11.0	5.8	16.1	2977	%	Crude Prevalence			BRFSS	CLASS01	Topic07	10	EDUCA1	CAT5	_RFBING5	RESP046	(39.008830667, -75.577741168)
2014	AK	Alaska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	255	18.8	16.1	21.4	2978	%	Crude Prevalence			BRFSS	CLASS01	Topic07	2	EDUCA4	CAT5	_RFBING5	RESP046	(64.845079957001, -147.722059036)
2014	VA	Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	273	15.9	13.8	18.0	2987	%	Crude Prevalence			BRFSS	CLASS01	Topic07	51	EDUCA2	CAT5	_RFBING5	RESP046	(37.542680674, -78.457890463)
2014	CT	Connecticut	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	198	15.5	12.9	18.0	2974	%	Crude Prevalence			BRFSS	CLASS01	Topic07	9	EDUCA2	CAT5	_RFBING5	RESP046	(41.56266102, -72.649840952)
2014	GA	Georgia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	146	15.3	12.6	17.9	2984	%	Crude Prevalence			BRFSS	CLASS01	Topic07	13	EDUCA2	CAT5	_RFBING5	RESP046	(32.839681093, -83.627580346)
2014	DC	District of Columbia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	56	12.3	8.0	16.6	2963	%	Crude Prevalence			BRFSS	CLASS01	Topic07	11	EDUCA2	CAT5	_RFBING5	RESP046	(38.890371385, -77.031961127)
2014	UT	Utah	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	429	11.2	10.1	12.3	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic07	49	EDUCA3	CAT5	_RFBING5	RESP046	(39.360700171, -111.587130635)
2014	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	275	17.0	14.8	19.2	2973	%	Crude Prevalence			BRFSS	CLASS01	Topic07	23	EDUCA3	CAT5	_RFBING5	RESP046	(45.254228894001, -68.985031336)
2014	TX	Texas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	483	18.8	16.6	21.0	2991	%	Crude Prevalence			BRFSS	CLASS01	Topic07	48	EDUCA3	CAT5	_RFBING5	RESP046	(31.827240407, -99.426770206)
2014	CT	Connecticut	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	187	16.6	13.8	19.3	2975	%	Crude Prevalence			BRFSS	CLASS01	Topic07	9	EDUCA3	CAT5	_RFBING5	RESP046	(41.56266102, -72.649840952)
2014	TN	Tennessee	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	85	8.3	5.8	10.9	2974	%	Crude Prevalence			BRFSS	CLASS01	Topic07	47	EDUCA2	CAT5	_RFBING5	RESP046	(35.68094058, -85.774490914)
2014	VA	Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	445	16.1	14.4	17.7	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	51	EDUCA4	CAT5	_RFBING5	RESP046	(37.542680674, -78.457890463)
2014	MN	Minnesota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	895	20.8	19.4	22.1	2994	%	Crude Prevalence			BRFSS	CLASS01	Topic07	27	EDUCA3	CAT5	_RFBING5	RESP046	(46.355648736, -94.794200503)
2014	GA	Georgia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	136	12.9	10.5	15.3	2985	%	Crude Prevalence			BRFSS	CLASS01	Topic07	13	EDUCA3	CAT5	_RFBING5	RESP046	(32.839681093, -83.627580346)
2014	WV	West Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	48	8.3	5.7	10.8	2967	%	Crude Prevalence			BRFSS	CLASS01	Topic07	54	EDUCA1	CAT5	_RFBING5	RESP046	(38.665510202, -80.712640135)
2014	AZ	Arizona	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	91	15.3	11.5	19.0	2989	%	Crude Prevalence			BRFSS	CLASS01	Topic07	4	EDUCA1	CAT5	_RFBING5	RESP046	(34.86597028, -111.763811277)
2014	WY	Wyoming	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	175	17.5	14.1	20.9	2977	%	Crude Prevalence			BRFSS	CLASS01	Topic07	56	EDUCA3	CAT5	_RFBING5	RESP046	(43.235541343, -108.109830353)
2014	HI	Hawaii	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	47	18.3	12.2	24.4	2986	%	Crude Prevalence			BRFSS	CLASS01	Topic07	15	EDUCA1	CAT5	_RFBING5	RESP046	(21.304850435, -157.857749403)
