"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2001"	"2001"	283	4553355	6.2
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2002"	"2002"	267	4718079	5.7
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2003"	"2003"	287	4979577	5.8
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2004"	"2004"	317	5170611	6.1
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2005"	"2005"	334	5326772	6.3
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2006"	"2006"	404	5449501	7.4
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2007"	"2007"	452	5906519	7.7
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2008"	"2008"	445	6124499	7.3
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2009"	"2009"	479	6392225	7.5
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2010"	"2010"	558	6624212	8.4
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2011"	"2011"	570	6975747	8.2
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2012"	"2012"	579	6902560	8.4
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2013"	"2013"	637	6975231	9.1
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2014"	"2014"	666	7093153	9.4
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2015"	"2015"	753	7239722	10.4
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2016"	"2016"	789	7349441	10.7
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2017"	"2017"	773	7471715	10.3
	"Female"	"F"	"White"	"2106-3"	"60-64 years "	"60-64"	"2018"	"2018"	771	7550439	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"1999"	"1999"	64	513188	12.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2000"	"2000"	68	532545	12.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2001"	"2001"	58	551855	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2002"	"2002"	58	561384	10.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2003"	"2003"	58	567089	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2004"	"2004"	52	577815	9.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2005"	"2005"	73	590607	12.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2006"	"2006"	62	609727	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2007"	"2007"	63	626266	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2008"	"2008"	52	639395	8.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2009"	"2009"	62	645717	9.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2010"	"2010"	84	646413	13.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2011"	"2011"	77	665239	11.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2012"	"2012"	98	691849	14.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2013"	"2013"	117	714438	16.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2014"	"2014"	83	753605	11.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2015"	"2015"	97	795478	12.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2016"	"2016"	113	818256	13.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2017"	"2017"	116	855600	13.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	"2018"	"2018"	135	872359	15.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"1999"	"1999"	50	474644	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2000"	"2000"	45	506233	8.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2001"	"2001"	47	541096	8.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2002"	"2002"	55	572827	9.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2003"	"2003"	57	595524	9.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2004"	"2004"	59	611620	9.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2005"	"2005"	66	621379	10.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2006"	"2006"	63	628096	10.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2007"	"2007"	47	628579	7.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2008"	"2008"	55	627521	8.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2009"	"2009"	61	630307	9.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2010"	"2010"	63	633088	10.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2011"	"2011"	74	646009	11.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2012"	"2012"	70	678918	10.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2013"	"2013"	77	706971	10.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2014"	"2014"	82	742695	11.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2015"	"2015"	81	775530	10.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2016"	"2016"	83	796556	10.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2017"	"2017"	109	831642	13.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	"2018"	"2018"	89	857936	10.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"1999"	"1999"	53	467697	11.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2000"	"2000"	48	482755	9.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2001"	"2001"	41	503003	8.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2002"	"2002"	44	513799	8.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2003"	"2003"	57	524159	10.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2004"	"2004"	38	539331	7.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2005"	"2005"	47	562279	8.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2006"	"2006"	43	587407	7.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2007"	"2007"	71	616413	11.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2008"	"2008"	58	637789	9.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2009"	"2009"	61	651726	9.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2010"	"2010"	60	657400	9.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2011"	"2011"	69	661859	10.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2012"	"2012"	81	668693	12.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2013"	"2013"	76	673486	11.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2014"	"2014"	53	691339	7.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2015"	"2015"	61	712983	8.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2016"	"2016"	87	724896	12.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2017"	"2017"	77	765640	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	"2018"	"2018"	86	796754	10.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"1999"	"1999"	36	424059	8.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2000"	"2000"	35	437917	8.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2001"	"2001"	46	456154	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2002"	"2002"	39	470712	8.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2003"	"2003"	32	487751	6.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2004"	"2004"	45	506757	8.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2005"	"2005"	39	519428	7.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2006"	"2006"	55	534840	10.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2007"	"2007"	60	544858	11.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2008"	"2008"	47	555228	8.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2009"	"2009"	55	569570	9.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2010"	"2010"	60	585403	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2011"	"2011"	62	613614	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2012"	"2012"	73	646812	11.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2013"	"2013"	67	668683	10.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2014"	"2014"	67	692457	9.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2015"	"2015"	55	709691	7.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2016"	"2016"	85	709716	12.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2017"	"2017"	64	721808	8.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	"2018"	"2018"	80	721467	11.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"1999"	"1999"	31	361376	8.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2000"	"2000"	38	377348	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2001"	"2001"	30	401242	7.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2002"	"2002"	40	419957	9.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2003"	"2003"	47	438792	10.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2004"	"2004"	61	454356	13.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2005"	"2005"	43	471985	9.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2006"	"2006"	50	485427	10.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2007"	"2007"	49	500004	9.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2008"	"2008"	51	517576	9.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2009"	"2009"	51	537085	9.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2010"	"2010"	66	546457	12.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2011"	"2011"	59	559506	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2012"	"2012"	63	570553	11.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2013"	"2013"	69	579272	11.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2014"	"2014"	70	600657	11.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2015"	"2015"	68	628159	10.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2016"	"2016"	68	645066	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2017"	"2017"	75	681607	11.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	"2018"	"2018"	89	696430	12.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"1999"	"1999"	37	294288	12.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2000"	"2000"	32	312897	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2001"	"2001"	19	339925	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2002"	"2002"	30	356255	8.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2003"	"2003"	29	372422	7.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2004"	"2004"	39	387743	10.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2005"	"2005"	38	402982	9.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2006"	"2006"	43	422778	10.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2007"	"2007"	54	441593	12.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2008"	"2008"	58	461058	12.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2009"	"2009"	61	477029	12.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2010"	"2010"	60	489946	12.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2011"	"2011"	52	501777	10.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2012"	"2012"	61	515539	11.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2013"	"2013"	55	534466	10.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2014"	"2014"	73	558611	13.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2015"	"2015"	60	572473	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2016"	"2016"	68	578130	11.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2017"	"2017"	63	592245	10.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	"2018"	"2018"	68	591517	11.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"1999"	"1999"	26	208111	12.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2000"	"2000"	18	220008	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2001"	"2001"	25	237836	10.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2002"	"2002"	33	258098	12.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2003"	"2003"	37	280641	13.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2004"	"2004"	34	303854	11.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2005"	"2005"	26	331268	7.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2006"	"2006"	33	352172	9.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2007"	"2007"	33	368177	9.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2008"	"2008"	46	384169	12.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2009"	"2009"	72	399170	18.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2010"	"2010"	49	410141	11.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2011"	"2011"	55	432891	12.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2012"	"2012"	72	452717	15.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2013"	"2013"	51	471568	10.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2014"	"2014"	60	491581	12.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2015"	"2015"	50	511691	9.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2016"	"2016"	66	514635	12.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2017"	"2017"	66	530365	12.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	"2018"	"2018"	70	540600	12.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"1999"	"1999"	24	163555	14.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2000"	"2000"	17	172521	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2001"	"2001"	22	186176	11.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2002"	"2002"	10	197224	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2003"	"2003"	18	207769	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2004"	"2004"	20	219535	9.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2005"	"2005"	19	231201	Unreliable
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2006"	"2006"	23	244932	9.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2007"	"2007"	31	264625	11.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2008"	"2008"	28	286959	9.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2009"	"2009"	27	310117	8.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2010"	"2010"	51	331615	15.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2011"	"2011"	45	355003	12.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2012"	"2012"	37	371130	10.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2013"	"2013"	43	387699	11.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2014"	"2014"	48	406975	11.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2015"	"2015"	54	425497	12.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2016"	"2016"	56	440758	12.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2017"	"2017"	50	463369	10.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	"2018"	"2018"	62	474874	13.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"1999"	"1999"	229	1227359	18.7
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2000"	"2000"	222	1217250	18.2
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2001"	"2001"	212	1176367	18.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2002"	"2002"	244	1161423	21.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2003"	"2003"	220	1156545	19.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2004"	"2004"	236	1184157	19.9
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2005"	"2005"	207	1219297	17.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2006"	"2006"	222	1261035	17.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2007"	"2007"	205	1295064	15.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2008"	"2008"	219	1326472	16.5
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2009"	"2009"	201	1341280	15.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2010"	"2010"	239	1342341	17.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2011"	"2011"	250	1368360	18.3
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2012"	"2012"	246	1400570	17.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2013"	"2013"	242	1442576	16.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2014"	"2014"	256	1517010	16.9
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2015"	"2015"	280	1599040	17.5
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2016"	"2016"	348	1683093	20.7
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2017"	"2017"	366	1765639	20.7
	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	"2018"	"2018"	395	1824430	21.7
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"1999"	"1999"	203	1248190	16.3
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2000"	"2000"	175	1243849	14.1
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2001"	"2001"	194	1241242	15.6
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2002"	"2002"	197	1243774	15.8
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2003"	"2003"	204	1233902	16.5
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2004"	"2004"	184	1222155	15.1
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2005"	"2005"	187	1196334	15.6
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2006"	"2006"	192	1171760	16.4
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2007"	"2007"	194	1165879	16.6
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2008"	"2008"	194	1175694	16.5
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2009"	"2009"	175	1210245	14.5
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2010"	"2010"	186	1245147	14.9
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2011"	"2011"	196	1286022	15.2
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2012"	"2012"	221	1315999	16.8
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2013"	"2013"	212	1341923	15.8
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2014"	"2014"	210	1362152	15.4
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2015"	"2015"	211	1374657	15.3
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2016"	"2016"	255	1397545	18.2
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2017"	"2017"	286	1431359	20.0
	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	"2018"	"2018"	306	1473500	20.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"1999"	"1999"	215	1334212	16.1
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2000"	"2000"	172	1333184	12.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2001"	"2001"	188	1322748	14.2
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2002"	"2002"	191	1298817	14.7
	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	"2003"	"2003"	171	1273108	13.4
