"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	"1976"	"1976"	2108	1457000	144.7
	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	"1977"	"1977"	2056	1469000	140.0
	"Male"	"M"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	"1978"	"1978"	1940	1485000	130.6
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1968"	"1968"	2965	748000	396.4
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1969"	"1969"	3434	798000	430.3
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1970"	"1970"	3769	839848	448.8
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1971"	"1971"	4312	937000	460.2
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1972"	"1972"	4304	988000	435.6
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1973"	"1973"	4093	1029000	397.8
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1974"	"1974"	4001	1072000	373.2
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1975"	"1975"	3912	1116000	350.5
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1976"	"1976"	3594	1160000	309.8
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1977"	"1977"	3386	1211000	279.6
	"Male"	"M"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	"1978"	"1978"	3514	1250000	281.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1968"	"1968"	6387	1165000	548.2
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1969"	"1969"	6519	1197000	544.6
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1970"	"1970"	6858	1225630	559.5
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1971"	"1971"	7103	1272000	558.4
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1972"	"1972"	7332	1340000	547.2
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1973"	"1973"	7434	1405000	529.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1974"	"1974"	7386	1480000	499.1
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1975"	"1975"	7521	1554000	484.0
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1976"	"1976"	7060	1635000	431.8
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1977"	"1977"	7123	1711000	416.3
	"Male"	"M"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"1978"	"1978"	7042	1794000	392.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1968"	"1968"	10591	1097000	965.5
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1969"	"1969"	10649	1086000	980.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1970"	"1970"	10372	1084276	956.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1971"	"1971"	10019	1086000	922.6
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1972"	"1972"	10310	1094000	942.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1973"	"1973"	9708	1102000	880.9
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1974"	"1974"	9212	1109000	830.7
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1975"	"1975"	8821	1109000	795.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1976"	"1976"	8487	1128000	752.4
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1977"	"1977"	8441	1155000	730.8
	"Male"	"M"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"1978"	"1978"	8433	1182000	713.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1968"	"1968"	17281	957000	1805.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1969"	"1969"	17279	968000	1785.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1970"	"1970"	17395	978621	1777.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1971"	"1971"	16889	999000	1690.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1972"	"1972"	18012	1011000	1781.6
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1973"	"1973"	17721	1021000	1735.7
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1974"	"1974"	16883	1022000	1652.0
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1975"	"1975"	16194	1022000	1584.5
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1976"	"1976"	16197	1023000	1583.3
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1977"	"1977"	15747	1020000	1543.8
	"Male"	"M"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"1978"	"1978"	15325	1022000	1499.5
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1968"	"1968"	24704	716000	3450.3
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1969"	"1969"	24156	729000	3313.6
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1970"	"1970"	24073	739129	3256.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1971"	"1971"	23728	748000	3172.2
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1972"	"1972"	24454	756000	3234.7
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1973"	"1973"	24605	762000	3229.0
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1974"	"1974"	24018	777000	3091.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1975"	"1975"	23432	794000	2951.1
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1976"	"1976"	23725	801000	2961.9
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1977"	"1977"	23877	815000	2929.7
	"Male"	"M"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"1978"	"1978"	24034	832000	2888.7
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1968"	"1968"	27469	453000	6063.8
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1969"	"1969"	26793	455000	5888.6
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1970"	"1970"	26749	460939	5803.2
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1971"	"1971"	26500	467000	5674.5
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1972"	"1972"	27478	469000	5858.8
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1973"	"1973"	28035	480000	5840.6
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1974"	"1974"	27912	491000	5684.7
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1975"	"1975"	26998	502000	5378.1
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1976"	"1976"	27352	518000	5280.3
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1977"	"1977"	27427	536000	5117.0
	"Male"	"M"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"1978"	"1978"	27973	551000	5076.8
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1968"	"1968"	15709	165000	9520.6
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1969"	"1969"	15785	167000	9452.1
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1970"	"1970"	15944	168633	9454.9
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1971"	"1971"	16296	186000	8761.3
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1972"	"1972"	17218	197000	8740.1
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1973"	"1973"	17564	204000	8609.8
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1974"	"1974"	17104	209000	8183.7
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1975"	"1975"	17837	222000	8034.7
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1976"	"1976"	18671	234000	7979.1
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1977"	"1977"	18858	235000	8024.7
	"Male"	"M"	"Black or African American"	"2054-5"	"75-84 years"	"75-84"	"1978"	"1978"	19292	239000	8072.0
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1968"	"1968"	5679	35000	16225.7
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1969"	"1969"	5535	37000	14959.5
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1970"	"1970"	5622	45998	12222.3
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1971"	"1971"	5773	40000	14432.5
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1972"	"1972"	6046	40000	15115.0
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1973"	"1973"	6412	41000	15639.0
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1974"	"1974"	6475	43000	15058.1
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1975"	"1975"	6599	46000	14345.7
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1976"	"1976"	6930	47000	14744.7
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1977"	"1977"	7218	49000	14730.6
	"Male"	"M"	"Black or African American"	"2054-5"	"85+ years"	"85+"	"1978"	"1978"	7395	51000	14500.0
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1968"	"1968"	651	26510	2455.7
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1969"	"1969"	600	28820	2081.9
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1970"	"1970"	611	30408	2009.3
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1971"	"1971"	609	32078	1898.5
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1972"	"1972"	578	32054	1803.2
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1973"	"1973"	529	33095	1598.4
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1974"	"1974"	524	35092	1493.2
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1975"	"1975"	540	36168	1493.0
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1976"	"1976"	517	38861	1330.4
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1977"	"1977"	505	40805	1237.6
	"Male"	"M"	"Other Race"	"2131-1"	"< 1 year"	"1"	"1978"	"1978"	566	44803	1263.3
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1968"	"1968"	149	101000	147.5
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1969"	"1969"	132	103000	128.2
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1970"	"1970"	117	119438	98.0
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1971"	"1971"	106	109000	97.2
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1972"	"1972"	110	116000	94.8
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1973"	"1973"	107	124000	86.3
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1974"	"1974"	101	132000	76.5
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1975"	"1975"	101	144000	70.1
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1976"	"1976"	112	149000	75.2
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1977"	"1977"	115	153000	75.2
	"Male"	"M"	"Other Race"	"2131-1"	"1-4 years"	"1-4"	"1978"	"1978"	128	158000	81.0
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1968"	"1968"	73	138000	52.9
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1969"	"1969"	78	140000	55.7
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1970"	"1970"	58	158048	36.7
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1971"	"1971"	82	145000	56.6
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1972"	"1972"	68	148000	45.9
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1973"	"1973"	53	150000	35.3
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1974"	"1974"	54	155000	34.8
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1975"	"1975"	72	166000	43.4
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1976"	"1976"	70	177000	39.5
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1977"	"1977"	73	188000	38.8
	"Male"	"M"	"Other Race"	"2131-1"	"5-9 years"	"5-9"	"1978"	"1978"	72	199000	36.2
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1968"	"1968"	67	122000	54.9
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1969"	"1969"	76	128000	59.4
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1970"	"1970"	84	150297	55.9
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1971"	"1971"	68	143000	47.6
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1972"	"1972"	88	149000	59.1
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1973"	"1973"	57	157000	36.3
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1974"	"1974"	84	164000	51.2
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1975"	"1975"	99	179000	55.3
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1976"	"1976"	76	188000	40.4
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1977"	"1977"	71	195000	36.4
	"Male"	"M"	"Other Race"	"2131-1"	"10-14 years"	"10-14"	"1978"	"1978"	79	201000	39.3
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1968"	"1968"	192	110000	174.5
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1969"	"1969"	224	116000	193.1
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1970"	"1970"	232	140972	164.6
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1971"	"1971"	260	136000	191.2
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1972"	"1972"	244	147000	166.0
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1973"	"1973"	264	158000	167.1
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1974"	"1974"	262	169000	155.0
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1975"	"1975"	244	184000	132.6
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1976"	"1976"	312	197000	158.4
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1977"	"1977"	308	206000	149.5
	"Male"	"M"	"Other Race"	"2131-1"	"15-19 years"	"15-19"	"1978"	"1978"	305	217000	140.6
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1968"	"1968"	237	95000	249.5
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1969"	"1969"	257	105000	244.8
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1970"	"1970"	288	136601	210.8
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1971"	"1971"	305	132000	231.1
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1972"	"1972"	352	140000	251.4
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1973"	"1973"	368	149000	247.0
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1974"	"1974"	331	157000	210.8
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1975"	"1975"	384	172000	223.3
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1976"	"1976"	352	187000	188.2
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1977"	"1977"	406	200000	203.0
	"Male"	"M"	"Other Race"	"2131-1"	"20-24 years"	"20-24"	"1978"	"1978"	434	212000	204.7
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1968"	"1968"	410	161000	254.7
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1969"	"1969"	509	176000	289.2
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1970"	"1970"	414	216866	190.9
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1971"	"1971"	448	205000	218.5
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1972"	"1972"	592	226000	261.9
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1973"	"1973"	619	245000	252.7
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1974"	"1974"	544	266000	204.5
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1975"	"1975"	593	296000	200.3
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1976"	"1976"	637	322000	197.8
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1977"	"1977"	646	348000	185.6
	"Male"	"M"	"Other Race"	"2131-1"	"25-34 years"	"25-34"	"1978"	"1978"	698	373000	187.1
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1968"	"1968"	536	140000	382.9
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1969"	"1969"	590	144000	409.7
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1970"	"1970"	568	168088	337.9
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1971"	"1971"	539	158000	341.1
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1972"	"1972"	554	168000	329.8
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1973"	"1973"	602	179000	336.3
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1974"	"1974"	604	189000	319.6
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1975"	"1975"	645	203000	317.7
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1976"	"1976"	611	217000	281.6
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1977"	"1977"	614	230000	267.0
	"Male"	"M"	"Other Race"	"2131-1"	"35-44 years"	"35-44"	"1978"	"1978"	705	247000	285.4
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1968"	"1968"	825	105000	785.7
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1969"	"1969"	856	112000	764.3
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1970"	"1970"	862	130455	660.8
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1971"	"1971"	875	124000	705.6
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1972"	"1972"	904	130000	695.4
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1973"	"1973"	979	138000	709.4
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1974"	"1974"	963	146000	659.6
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1975"	"1975"	932	155000	601.3
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1976"	"1976"	956	164000	582.9
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1977"	"1977"	967	172000	562.2
	"Male"	"M"	"Other Race"	"2131-1"	"45-54 years"	"45-54"	"1978"	"1978"	1003	182000	551.1
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1968"	"1968"	1416	84000	1685.7
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1969"	"1969"	1281	84000	1525.0
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1970"	"1970"	1355	95500	1418.8
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1971"	"1971"	1341	88000	1523.9
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1972"	"1972"	1330	90000	1477.8
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1973"	"1973"	1332	94000	1417.0
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1974"	"1974"	1345	97000	1386.6
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1975"	"1975"	1322	103000	1283.5
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1976"	"1976"	1333	108000	1234.3
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1977"	"1977"	1382	117000	1181.2
	"Male"	"M"	"Other Race"	"2131-1"	"55-64 years"	"55-64"	"1978"	"1978"	1492	126000	1184.1
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1968"	"1968"	1637	48000	3410.4
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1969"	"1969"	1755	51000	3441.2
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1970"	"1970"	1803	60619	2974.3
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1971"	"1971"	1840	58000	3172.4
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1972"	"1972"	1894	62000	3054.8
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1973"	"1973"	1977	65000	3041.5
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1974"	"1974"	1948	69000	2823.2
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1975"	"1975"	1982	73000	2715.1
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1976"	"1976"	1959	75000	2612.0
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1977"	"1977"	1977	80000	2471.2
	"Male"	"M"	"Other Race"	"2131-1"	"65-74 years"	"65-74"	"1978"	"1978"	2139	84000	2546.4
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1968"	"1968"	1393	21000	6633.3
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1969"	"1969"	1367	21000	6509.5
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1970"	"1970"	1394	24420	5708.4
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1971"	"1971"	1371	22000	6231.8
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1972"	"1972"	1466	20000	7330.0
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1973"	"1973"	1533	19000	8068.4
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1974"	"1974"	1376	20000	6880.0
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1975"	"1975"	1438	20000	7190.0
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1976"	"1976"	1575	24000	6562.5
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1977"	"1977"	1696	26000	6523.1
	"Male"	"M"	"Other Race"	"2131-1"	"75-84 years"	"75-84"	"1978"	"1978"	1930	26000	7423.1
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1968"	"1968"	681	6000	11350.0
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1969"	"1969"	670	7000	9571.4
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1970"	"1970"	699	9424	7417.2
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1971"	"1971"	769	7000	10985.7
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1972"	"1972"	750	7000	10714.3
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1973"	"1973"	799	7000	11414.3
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1974"	"1974"	811	7000	11585.7
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1975"	"1975"	885	8000	11062.5
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1976"	"1976"	903	8000	11287.5
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1977"	"1977"	908	7000	12971.4
	"Male"	"M"	"Other Race"	"2131-1"	"85+ years"	"85+"	"1978"	"1978"	934	7000	13342.9
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1968"	"1968"	32735	1504706	2175.5
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1969"	"1969"	32158	1547716	2077.8
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1970"	"1970"	31725	1599680	1983.2
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1971"	"1971"	28954	1509980	1917.5
	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	"1972"	"1972"	25422	1374624	1849.4
