"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Female"	"F"	"New Mexico"	"35"	"2011"	"2011"	104	839230	12.4	12.5
	"Female"	"F"	"New Mexico"	"35"	"2012"	"2012"	103	841855	12.2	12.8
	"Female"	"F"	"New Mexico"	"35"	"2013"	"2013"	106	843397	12.6	12.3
	"Female"	"F"	"New Mexico"	"35"	"2014"	"2014"	98	846669	11.6	11.6
	"Female"	"F"	"New Mexico"	"35"	"2015"	"2015"	125	848579	14.7	15.0
	"Female"	"F"	"New Mexico"	"35"	"2016"	"2016"	107	851161	12.6	12.5
	"Female"	"F"	"New Mexico"	"35"	"2017"	"2017"	106	855599	12.4	12.4
	"Female"	"F"	"New Mexico"	"35"	"2018"	"2018"	127	862677	14.7	14.9
	"Female"	"F"	"New York"	"36"	"1999"	"1999"	252	7867352	3.2	3.2
	"Female"	"F"	"New York"	"36"	"2000"	"2000"	196	7913957	2.5	2.5
	"Female"	"F"	"New York"	"36"	"2001"	"2001"	242	7975749	3.0	3.0
	"Female"	"F"	"New York"	"36"	"2002"	"2002"	236	8014924	2.9	2.9
	"Female"	"F"	"New York"	"36"	"2003"	"2003"	239	8049796	3.0	3.0
	"Female"	"F"	"New York"	"36"	"2004"	"2004"	209	8072498	2.6	2.5
	"Female"	"F"	"New York"	"36"	"2005"	"2005"	217	8084984	2.7	2.7
	"Female"	"F"	"New York"	"36"	"2006"	"2006"	252	8100208	3.1	3.1
	"Female"	"F"	"New York"	"36"	"2007"	"2007"	329	8132443	4.0	4.0
	"Female"	"F"	"New York"	"36"	"2008"	"2008"	317	8180224	3.9	3.9
	"Female"	"F"	"New York"	"36"	"2009"	"2009"	294	8234758	3.6	3.6
	"Female"	"F"	"New York"	"36"	"2010"	"2010"	313	8274206	3.8	3.8
	"Female"	"F"	"New York"	"36"	"2011"	"2011"	336	8315058	4.0	4.1
	"Female"	"F"	"New York"	"36"	"2012"	"2012"	395	8366424	4.7	4.7
	"Female"	"F"	"New York"	"36"	"2013"	"2013"	397	8403676	4.7	4.7
	"Female"	"F"	"New York"	"36"	"2014"	"2014"	428	8454980	5.1	5.0
	"Female"	"F"	"New York"	"36"	"2015"	"2015"	434	8482030	5.1	5.1
	"Female"	"F"	"New York"	"36"	"2016"	"2016"	405	8467857	4.8	4.8
	"Female"	"F"	"New York"	"36"	"2017"	"2017"	396	8530010	4.6	4.8
	"Female"	"F"	"New York"	"36"	"2018"	"2018"	372	8403346	4.4	4.5
	"Female"	"F"	"North Carolina"	"37"	"1999"	"1999"	181	3269063	5.5	5.6
	"Female"	"F"	"North Carolina"	"37"	"2000"	"2000"	220	3299193	6.7	6.7
	"Female"	"F"	"North Carolina"	"37"	"2001"	"2001"	202	3364443	6.0	6.0
	"Female"	"F"	"North Carolina"	"37"	"2002"	"2002"	194	3416953	5.7	5.7
	"Female"	"F"	"North Carolina"	"37"	"2003"	"2003"	195	3471797	5.6	5.6
	"Female"	"F"	"North Carolina"	"37"	"2004"	"2004"	230	3526522	6.5	6.5
	"Female"	"F"	"North Carolina"	"37"	"2005"	"2005"	239	3597751	6.6	6.7
	"Female"	"F"	"North Carolina"	"37"	"2006"	"2006"	249	3688207	6.8	6.8
	"Female"	"F"	"North Carolina"	"37"	"2007"	"2007"	254	3781050	6.7	6.7
	"Female"	"F"	"North Carolina"	"37"	"2008"	"2008"	268	3859668	6.9	7.0
	"Female"	"F"	"North Carolina"	"37"	"2009"	"2009"	237	3923278	6.0	6.0
	"Female"	"F"	"North Carolina"	"37"	"2010"	"2010"	264	3961468	6.7	6.6
	"Female"	"F"	"North Carolina"	"37"	"2011"	"2011"	278	4018869	6.9	6.8
	"Female"	"F"	"North Carolina"	"37"	"2012"	"2012"	325	4064304	8.0	7.9
	"Female"	"F"	"North Carolina"	"37"	"2013"	"2013"	291	4113644	7.1	7.1
	"Female"	"F"	"North Carolina"	"37"	"2014"	"2014"	361	4166577	8.7	8.7
	"Female"	"F"	"North Carolina"	"37"	"2015"	"2015"	334	4221275	7.9	7.8
	"Female"	"F"	"North Carolina"	"37"	"2016"	"2016"	354	4282696	8.3	8.2
	"Female"	"F"	"North Carolina"	"37"	"2017"	"2017"	337	4340328	7.8	7.9
	"Female"	"F"	"North Carolina"	"37"	"2018"	"2018"	321	4400628	7.3	7.3
	"Female"	"F"	"North Dakota"	"38"	"1999"	"1999"	17	258613	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2001"	"2001"	17	258625	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2002"	"2002"	14	258905	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2003"	"2003"	15	259555	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2006"	"2006"	17	264201	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2008"	"2008"	13	267073	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2009"	"2009"	12	269730	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2010"	"2010"	17	271968	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2011"	"2011"	18	275980	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2012"	"2012"	17	280610	Unreliable	Unreliable
	"Female"	"F"	"North Dakota"	"38"	"2013"	"2013"	20	286569	7.0	7.3
	"Female"	"F"	"North Dakota"	"38"	"2014"	"2014"	24	291069	8.2	8.5
	"Female"	"F"	"North Dakota"	"38"	"2015"	"2015"	23	295956	7.8	8.7
	"Female"	"F"	"North Dakota"	"38"	"2016"	"2016"	26	295591	8.8	9.7
	"Female"	"F"	"North Dakota"	"38"	"2017"	"2017"	28	294792	9.5	10.1
	"Female"	"F"	"North Dakota"	"38"	"2018"	"2018"	33	296190	11.1	11.9
	"Female"	"F"	"Ohio"	"39"	"1999"	"1999"	199	4662162	4.3	4.3
	"Female"	"F"	"Ohio"	"39"	"2000"	"2000"	190	4668951	4.1	4.1
	"Female"	"F"	"Ohio"	"39"	"2001"	"2001"	214	4688099	4.6	4.6
	"Female"	"F"	"Ohio"	"39"	"2002"	"2002"	254	4701582	5.4	5.4
	"Female"	"F"	"Ohio"	"39"	"2003"	"2003"	188	4717963	4.0	4.1
	"Female"	"F"	"Ohio"	"39"	"2004"	"2004"	271	4731892	5.7	5.7
	"Female"	"F"	"Ohio"	"39"	"2005"	"2005"	238	4746155	5.0	5.1
	"Female"	"F"	"Ohio"	"39"	"2006"	"2006"	279	4762335	5.9	5.9
	"Female"	"F"	"Ohio"	"39"	"2007"	"2007"	230	4777258	4.8	4.8
	"Female"	"F"	"Ohio"	"39"	"2008"	"2008"	282	4789283	5.9	6.0
	"Female"	"F"	"Ohio"	"39"	"2009"	"2009"	232	4799582	4.8	5.0
	"Female"	"F"	"Ohio"	"39"	"2010"	"2010"	293	4807176	6.1	6.1
	"Female"	"F"	"Ohio"	"39"	"2011"	"2011"	298	4820481	6.2	6.3
	"Female"	"F"	"Ohio"	"39"	"2012"	"2012"	313	4827211	6.5	6.7
	"Female"	"F"	"Ohio"	"39"	"2013"	"2013"	332	4842950	6.9	6.9
	"Female"	"F"	"Ohio"	"39"	"2014"	"2014"	322	4856436	6.6	7.1
	"Female"	"F"	"Ohio"	"39"	"2015"	"2015"	333	4869505	6.8	7.2
	"Female"	"F"	"Ohio"	"39"	"2016"	"2016"	358	4871987	7.3	7.4
	"Female"	"F"	"Ohio"	"39"	"2017"	"2017"	321	4896177	6.6	6.9
	"Female"	"F"	"Ohio"	"39"	"2018"	"2018"	380	4912607	7.7	7.9
	"Female"	"F"	"Oklahoma"	"40"	"1999"	"1999"	100	1390781	7.2	7.5
	"Female"	"F"	"Oklahoma"	"40"	"2000"	"2000"	102	1397436	7.3	7.5
	"Female"	"F"	"Oklahoma"	"40"	"2001"	"2001"	90	1404901	6.4	6.5
	"Female"	"F"	"Oklahoma"	"40"	"2002"	"2002"	103	1413062	7.3	7.5
	"Female"	"F"	"Oklahoma"	"40"	"2003"	"2003"	77	1421618	5.4	5.4
	"Female"	"F"	"Oklahoma"	"40"	"2004"	"2004"	111	1429196	7.8	8.1
	"Female"	"F"	"Oklahoma"	"40"	"2005"	"2005"	117	1440188	8.1	8.2
	"Female"	"F"	"Oklahoma"	"40"	"2006"	"2006"	106	1458888	7.3	7.4
	"Female"	"F"	"Oklahoma"	"40"	"2007"	"2007"	123	1473279	8.3	8.5
	"Female"	"F"	"Oklahoma"	"40"	"2008"	"2008"	107	1486816	7.2	7.4
	"Female"	"F"	"Oklahoma"	"40"	"2009"	"2009"	110	1503109	7.3	7.4
	"Female"	"F"	"Oklahoma"	"40"	"2010"	"2010"	118	1515126	7.8	7.9
	"Female"	"F"	"Oklahoma"	"40"	"2011"	"2011"	138	1530437	9.0	9.6
	"Female"	"F"	"Oklahoma"	"40"	"2012"	"2012"	138	1540840	9.0	9.2
	"Female"	"F"	"Oklahoma"	"40"	"2013"	"2013"	131	1555288	8.4	8.6
	"Female"	"F"	"Oklahoma"	"40"	"2014"	"2014"	172	1567834	11.0	11.6
	"Female"	"F"	"Oklahoma"	"40"	"2015"	"2015"	165	1581445	10.4	10.6
	"Female"	"F"	"Oklahoma"	"40"	"2016"	"2016"	158	1586975	10.0	10.8
	"Female"	"F"	"Oklahoma"	"40"	"2017"	"2017"	182	1591914	11.4	11.9
	"Female"	"F"	"Oklahoma"	"40"	"2018"	"2018"	165	1599754	10.3	10.6
	"Female"	"F"	"Oregon"	"41"	"1999"	"1999"	80	1372666	5.8	5.8
	"Female"	"F"	"Oregon"	"41"	"2000"	"2000"	110	1383628	8.0	7.9
	"Female"	"F"	"Oregon"	"41"	"2001"	"2001"	102	1405943	7.3	7.3
	"Female"	"F"	"Oregon"	"41"	"2002"	"2002"	84	1428561	5.9	5.8
	"Female"	"F"	"Oregon"	"41"	"2003"	"2003"	112	1446386	7.7	7.7
	"Female"	"F"	"Oregon"	"41"	"2004"	"2004"	139	1460223	9.5	9.6
	"Female"	"F"	"Oregon"	"41"	"2005"	"2005"	116	1482947	7.8	7.6
	"Female"	"F"	"Oregon"	"41"	"2006"	"2006"	137	1510654	9.1	9.1
	"Female"	"F"	"Oregon"	"41"	"2007"	"2007"	127	1534726	8.3	8.3
	"Female"	"F"	"Oregon"	"41"	"2008"	"2008"	118	1555761	7.6	7.9
	"Female"	"F"	"Oregon"	"41"	"2009"	"2009"	153	1573737	9.7	9.7
	"Female"	"F"	"Oregon"	"41"	"2010"	"2010"	150	1584854	9.5	9.5
	"Female"	"F"	"Oregon"	"41"	"2011"	"2011"	133	1605247	8.3	8.6
	"Female"	"F"	"Oregon"	"41"	"2012"	"2012"	168	1620369	10.4	10.2
	"Female"	"F"	"Oregon"	"41"	"2013"	"2013"	158	1638467	9.6	9.5
	"Female"	"F"	"Oregon"	"41"	"2014"	"2014"	166	1658657	10.0	10.0
	"Female"	"F"	"Oregon"	"41"	"2015"	"2015"	182	1686711	10.8	10.7
	"Female"	"F"	"Oregon"	"41"	"2016"	"2016"	186	1714724	10.8	10.9
	"Female"	"F"	"Oregon"	"41"	"2017"	"2017"	190	1735794	10.9	11.2
	"Female"	"F"	"Oregon"	"41"	"2018"	"2018"	207	1759005	11.8	11.7
	"Female"	"F"	"Pennsylvania"	"42"	"1999"	"1999"	227	5164169	4.4	4.5
	"Female"	"F"	"Pennsylvania"	"42"	"2000"	"2000"	236	5172087	4.6	4.6
	"Female"	"F"	"Pennsylvania"	"42"	"2001"	"2001"	224	5184985	4.3	4.5
	"Female"	"F"	"Pennsylvania"	"42"	"2002"	"2002"	232	5202953	4.5	4.5
	"Female"	"F"	"Pennsylvania"	"42"	"2003"	"2003"	240	5224962	4.6	4.7
	"Female"	"F"	"Pennsylvania"	"42"	"2004"	"2004"	272	5245887	5.2	5.3
	"Female"	"F"	"Pennsylvania"	"42"	"2005"	"2005"	267	5271878	5.1	5.2
	"Female"	"F"	"Pennsylvania"	"42"	"2006"	"2006"	238	5302968	4.5	4.7
	"Female"	"F"	"Pennsylvania"	"42"	"2007"	"2007"	250	5330913	4.7	4.7
	"Female"	"F"	"Pennsylvania"	"42"	"2008"	"2008"	275	5355720	5.1	5.2
	"Female"	"F"	"Pennsylvania"	"42"	"2009"	"2009"	335	5382655	6.2	6.2
	"Female"	"F"	"Pennsylvania"	"42"	"2010"	"2010"	320	5400494	5.9	6.0
	"Female"	"F"	"Pennsylvania"	"42"	"2011"	"2011"	336	5424052	6.2	6.4
	"Female"	"F"	"Pennsylvania"	"42"	"2012"	"2012"	324	5434862	6.0	6.1
	"Female"	"F"	"Pennsylvania"	"42"	"2013"	"2013"	371	5439499	6.8	7.0
	"Female"	"F"	"Pennsylvania"	"42"	"2014"	"2014"	374	5446773	6.9	7.1
	"Female"	"F"	"Pennsylvania"	"42"	"2015"	"2015"	420	5457808	7.7	7.8
	"Female"	"F"	"Pennsylvania"	"42"	"2016"	"2016"	427	5449237	7.8	8.0
	"Female"	"F"	"Pennsylvania"	"42"	"2017"	"2017"	456	5462372	8.3	8.7
	"Female"	"F"	"Pennsylvania"	"42"	"2018"	"2018"	415	5465516	7.6	7.9
	"Female"	"F"	"Rhode Island"	"44"	"1999"	"1999"	21	440168	4.8	4.9
	"Female"	"F"	"Rhode Island"	"44"	"2000"	"2000"	14	443791	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2001"	"2001"	22	448143	4.9	5.2
	"Female"	"F"	"Rhode Island"	"44"	"2002"	"2002"	20	452367	4.4	4.3
	"Female"	"F"	"Rhode Island"	"44"	"2003"	"2003"	15	455443	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2004"	"2004"	14	457434	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2005"	"2005"	20	456540	4.4	4.2
	"Female"	"F"	"Rhode Island"	"44"	"2006"	"2006"	15	456289	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2007"	"2007"	20	454779	4.4	4.5
	"Female"	"F"	"Rhode Island"	"44"	"2008"	"2008"	32	454651	7.0	7.2
	"Female"	"F"	"Rhode Island"	"44"	"2009"	"2009"	21	455537	4.6	4.5
	"Female"	"F"	"Rhode Island"	"44"	"2010"	"2010"	18	455575	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2011"	"2011"	19	455881	Unreliable	Unreliable
	"Female"	"F"	"Rhode Island"	"44"	"2012"	"2012"	27	455913	5.9	6.0
	"Female"	"F"	"Rhode Island"	"44"	"2013"	"2013"	30	456786	6.6	6.6
	"Female"	"F"	"Rhode Island"	"44"	"2014"	"2014"	30	458923	6.5	6.6
	"Female"	"F"	"Rhode Island"	"44"	"2015"	"2015"	27	460094	5.9	5.8
	"Female"	"F"	"Rhode Island"	"44"	"2016"	"2016"	32	460201	7.0	7.4
	"Female"	"F"	"Rhode Island"	"44"	"2017"	"2017"	30	461714	6.5	6.9
	"Female"	"F"	"Rhode Island"	"44"	"2018"	"2018"	24	460933	5.2	5.2
	"Female"	"F"	"South Carolina"	"45"	"1999"	"1999"	80	1636520	4.9	4.9
	"Female"	"F"	"South Carolina"	"45"	"2000"	"2000"	103	1652567	6.2	6.2
	"Female"	"F"	"South Carolina"	"45"	"2001"	"2001"	109	1677240	6.5	6.5
	"Female"	"F"	"South Carolina"	"45"	"2002"	"2002"	73	1696761	4.3	4.3
	"Female"	"F"	"South Carolina"	"45"	"2003"	"2003"	98	1718596	5.7	5.7
	"Female"	"F"	"South Carolina"	"45"	"2004"	"2004"	90	1746428	5.2	5.1
	"Female"	"F"	"South Carolina"	"45"	"2005"	"2005"	107	1775880	6.0	6.0
	"Female"	"F"	"South Carolina"	"45"	"2006"	"2006"	116	1816762	6.4	6.3
	"Female"	"F"	"South Carolina"	"45"	"2007"	"2007"	131	1854222	7.1	7.0
	"Female"	"F"	"South Carolina"	"45"	"2008"	"2008"	110	1891731	5.8	5.8
	"Female"	"F"	"South Carolina"	"45"	"2009"	"2009"	128	1919361	6.7	6.6
	"Female"	"F"	"South Carolina"	"45"	"2010"	"2010"	150	1935726	7.7	7.7
	"Female"	"F"	"South Carolina"	"45"	"2011"	"2011"	148	1961035	7.5	7.6
	"Female"	"F"	"South Carolina"	"45"	"2012"	"2012"	162	1983585	8.2	8.1
	"Female"	"F"	"South Carolina"	"45"	"2013"	"2013"	141	2009144	7.0	6.9
	"Female"	"F"	"South Carolina"	"45"	"2014"	"2014"	173	2038887	8.5	8.5
	"Female"	"F"	"South Carolina"	"45"	"2015"	"2015"	180	2072273	8.7	8.8
	"Female"	"F"	"South Carolina"	"45"	"2016"	"2016"	202	2106078	9.6	9.6
	"Female"	"F"	"South Carolina"	"45"	"2017"	"2017"	188	2136997	8.8	8.9
	"Female"	"F"	"South Carolina"	"45"	"2018"	"2018"	167	2169347	7.7	7.7
	"Female"	"F"	"South Dakota"	"46"	"1999"	"1999"	10	297716	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2000"	"2000"	12	299924	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2001"	"2001"	16	301861	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2002"	"2002"	18	303439	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2003"	"2003"	18	305179	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2004"	"2004"	17	308213	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2005"	"2005"	17	310630	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2006"	"2006"	20	313469	6.4	6.7
	"Female"	"F"	"South Dakota"	"46"	"2007"	"2007"	24	316924	7.6	7.6
	"Female"	"F"	"South Dakota"	"46"	"2008"	"2008"	22	319610	6.9	7.1
	"Female"	"F"	"South Dakota"	"46"	"2009"	"2009"	18	321897	Unreliable	Unreliable
	"Female"	"F"	"South Dakota"	"46"	"2010"	"2010"	36	324444	11.1	12.0
	"Female"	"F"	"South Dakota"	"46"	"2011"	"2011"	26	328139	7.9	8.2
	"Female"	"F"	"South Dakota"	"46"	"2012"	"2012"	24	331749	7.2	7.7
	"Female"	"F"	"South Dakota"	"46"	"2013"	"2013"	22	335606	6.6	7.1
	"Female"	"F"	"South Dakota"	"46"	"2014"	"2014"	32	338100	9.5	9.7
	"Female"	"F"	"South Dakota"	"46"	"2015"	"2015"	39	339885	11.5	12.3
	"Female"	"F"	"South Dakota"	"46"	"2016"	"2016"	34	341540	10.0	11.0
	"Female"	"F"	"South Dakota"	"46"	"2017"	"2017"	33	342501	9.6	10.6
	"Female"	"F"	"South Dakota"	"46"	"2018"	"2018"	39	347105	11.2	11.8
	"Female"	"F"	"Tennessee"	"47"	"1999"	"1999"	140	2336063	6.0	6.0
	"Female"	"F"	"Tennessee"	"47"	"2000"	"2000"	145	2351545	6.2	6.2
	"Female"	"F"	"Tennessee"	"47"	"2001"	"2001"	133	2377704	5.6	5.6
	"Female"	"F"	"Tennessee"	"47"	"2002"	"2002"	166	2398297	6.9	7.0
	"Female"	"F"	"Tennessee"	"47"	"2003"	"2003"	164	2422832	6.8	6.8
	"Female"	"F"	"Tennessee"	"47"	"2004"	"2004"	165	2447706	6.7	6.8
	"Female"	"F"	"Tennessee"	"47"	"2005"	"2005"	159	2484274	6.4	6.4
	"Female"	"F"	"Tennessee"	"47"	"2006"	"2006"	195	2530397	7.7	7.8
	"Female"	"F"	"Tennessee"	"47"	"2007"	"2007"	201	2566012	7.8	7.8
	"Female"	"F"	"Tennessee"	"47"	"2008"	"2008"	221	2600426	8.5	8.6
	"Female"	"F"	"Tennessee"	"47"	"2009"	"2009"	194	2626938	7.4	7.3
	"Female"	"F"	"Tennessee"	"47"	"2010"	"2010"	212	2646914	8.0	8.1
	"Female"	"F"	"Tennessee"	"47"	"2011"	"2011"	207	2676460	7.7	7.5
	"Female"	"F"	"Tennessee"	"47"	"2012"	"2012"	207	2699729	7.7	7.6
	"Female"	"F"	"Tennessee"	"47"	"2013"	"2013"	197	2720982	7.2	7.3
	"Female"	"F"	"Tennessee"	"47"	"2014"	"2014"	203	2748840	7.4	7.4
	"Female"	"F"	"Tennessee"	"47"	"2015"	"2015"	225	2774250	8.1	7.8
	"Female"	"F"	"Tennessee"	"47"	"2016"	"2016"	247	2799229	8.8	8.9
	"Female"	"F"	"Tennessee"	"47"	"2017"	"2017"	254	2828215	9.0	9.2
	"Female"	"F"	"Tennessee"	"47"	"2018"	"2018"	271	2855212	9.5	9.5
	"Female"	"F"	"Texas"	"48"	"1999"	"1999"	406	7980746	5.1	5.2
	"Female"	"F"	"Texas"	"48"	"2000"	"2000"	400	8099136	4.9	5.0
	"Female"	"F"	"Texas"	"48"	"2001"	"2001"	435	8292571	5.2	5.3
	"Female"	"F"	"Texas"	"48"	"2002"	"2002"	496	8444714	5.9	6.0
	"Female"	"F"	"Texas"	"48"	"2003"	"2003"	497	8593754	5.8	5.9
	"Female"	"F"	"Texas"	"48"	"2004"	"2004"	489	8745248	5.6	5.6
	"Female"	"F"	"Texas"	"48"	"2005"	"2005"	485	8909133	5.4	5.5
	"Female"	"F"	"Texas"	"48"	"2006"	"2006"	494	9149128	5.4	5.4
	"Female"	"F"	"Texas"	"48"	"2007"	"2007"	499	9340390	5.3	5.4
	"Female"	"F"	"Texas"	"48"	"2008"	"2008"	496	9529130	5.2	5.2
	"Female"	"F"	"Texas"	"48"	"2009"	"2009"	565	9726952	5.8	5.8
	"Female"	"F"	"Texas"	"48"	"2010"	"2010"	581	9865520	5.9	5.8
	"Female"	"F"	"Texas"	"48"	"2011"	"2011"	591	10078405	5.9	5.8
	"Female"	"F"	"Texas"	"48"	"2012"	"2012"	608	10246104	5.9	6.0
	"Female"	"F"	"Texas"	"48"	"2013"	"2013"	661	10413268	6.3	6.3
	"Female"	"F"	"Texas"	"48"	"2014"	"2014"	704	10654100	6.6	6.6
	"Female"	"F"	"Texas"	"48"	"2015"	"2015"	776	10877405	7.1	7.2
	"Female"	"F"	"Texas"	"48"	"2016"	"2016"	752	11046936	6.8	6.8
	"Female"	"F"	"Texas"	"48"	"2017"	"2017"	799	11236237	7.1	7.1
	"Female"	"F"	"Texas"	"48"	"2018"	"2018"	805	11422926	7.0	7.1
	"Female"	"F"	"Utah"	"49"	"1999"	"1999"	41	813996	5.0	5.6
	"Female"	"F"	"Utah"	"49"	"2000"	"2000"	73	825246	8.8	9.4
	"Female"	"F"	"Utah"	"49"	"2001"	"2001"	55	845868	6.5	7.0
	"Female"	"F"	"Utah"	"49"	"2002"	"2002"	76	861574	8.8	9.7
	"Female"	"F"	"Utah"	"49"	"2003"	"2003"	53	874382	6.1	6.4
	"Female"	"F"	"Utah"	"49"	"2004"	"2004"	66	889723	7.4	7.7
	"Female"	"F"	"Utah"	"49"	"2005"	"2005"	62	910849	6.8	7.1
	"Female"	"F"	"Utah"	"49"	"2006"	"2006"	81	934522	8.7	9.1
	"Female"	"F"	"Utah"	"49"	"2007"	"2007"	75	957891	7.8	8.3
	"Female"	"F"	"Utah"	"49"	"2008"	"2008"	73	980383	7.4	7.8
	"Female"	"F"	"Utah"	"49"	"2009"	"2009"	96	1000396	9.6	10.1
	"Female"	"F"	"Utah"	"49"	"2010"	"2010"	94	1014493	9.3	9.5
	"Female"	"F"	"Utah"	"49"	"2011"	"2011"	115	1036431	11.1	11.1
	"Female"	"F"	"Utah"	"49"	"2012"	"2012"	117	1052138	11.1	11.5
	"Female"	"F"	"Utah"	"49"	"2013"	"2013"	126	1072136	11.8	12.1
	"Female"	"F"	"Utah"	"49"	"2014"	"2014"	137	1091534	12.6	12.9
	"Female"	"F"	"Utah"	"49"	"2015"	"2015"	151	1115465	13.5	14.1
	"Female"	"F"	"Utah"	"49"	"2016"	"2016"	148	1138867	13.0	13.3
	"Female"	"F"	"Utah"	"49"	"2017"	"2017"	159	1162997	13.7	14.2
	"Female"	"F"	"Utah"	"49"	"2018"	"2018"	145	1189967	12.2	12.4
	"Female"	"F"	"Vermont"	"50"	"1999"	"1999"	14	249506	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2001"	"2001"	13	253964	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2002"	"2002"	15	256004	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2003"	"2003"	14	258111	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2004"	"2004"	15	260038	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2005"	"2005"	18	261467	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2006"	"2006"	20	263315	7.6	7.3
	"Female"	"F"	"Vermont"	"50"	"2007"	"2007"	18	264313	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2008"	"2008"	22	265092	8.3	8.4
	"Female"	"F"	"Vermont"	"50"	"2009"	"2009"	18	266060	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2010"	"2010"	20	266836	7.5	7.2
	"Female"	"F"	"Vermont"	"50"	"2011"	"2011"	22	267899	8.2	8.0
	"Female"	"F"	"Vermont"	"50"	"2012"	"2012"	11	268403	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2013"	"2013"	28	269126	10.4	10.6
	"Female"	"F"	"Vermont"	"50"	"2014"	"2014"	20	269891	7.4	7.8
	"Female"	"F"	"Vermont"	"50"	"2015"	"2015"	16	270471	Unreliable	Unreliable
	"Female"	"F"	"Vermont"	"50"	"2016"	"2016"	24	269384	8.9	9.1
	"Female"	"F"	"Vermont"	"50"	"2017"	"2017"	29	269286	10.8	11.4
	"Female"	"F"	"Vermont"	"50"	"2018"	"2018"	23	271181	8.5	8.4
	"Female"	"F"	"Virginia"	"51"	"1999"	"1999"	165	2865043	5.8	5.7
	"Female"	"F"	"Virginia"	"51"	"2000"	"2000"	165	2895846	5.7	5.6
	"Female"	"F"	"Virginia"	"51"	"2001"	"2001"	174	2949820	5.9	5.9
	"Female"	"F"	"Virginia"	"51"	"2002"	"2002"	172	2993086	5.7	5.7
	"Female"	"F"	"Virginia"	"51"	"2003"	"2003"	176	3033409	5.8	5.8
	"Female"	"F"	"Virginia"	"51"	"2004"	"2004"	170	3083677	5.5	5.5
	"Female"	"F"	"Virginia"	"51"	"2005"	"2005"	180	3130659	5.7	5.6
	"Female"	"F"	"Virginia"	"51"	"2006"	"2006"	206	3174441	6.5	6.4
	"Female"	"F"	"Virginia"	"51"	"2007"	"2007"	229	3210990	7.1	7.1
	"Female"	"F"	"Virginia"	"51"	"2008"	"2008"	202	3248213	6.2	6.2
	"Female"	"F"	"Virginia"	"51"	"2009"	"2009"	215	3291959	6.5	6.5
	"Female"	"F"	"Virginia"	"51"	"2010"	"2010"	190	3324601	5.7	5.7
	"Female"	"F"	"Virginia"	"51"	"2011"	"2011"	239	3366585	7.1	7.1
	"Female"	"F"	"Virginia"	"51"	"2012"	"2012"	231	3407334	6.8	6.9
	"Female"	"F"	"Virginia"	"51"	"2013"	"2013"	232	3436516	6.8	6.8
	"Female"	"F"	"Virginia"	"51"	"2014"	"2014"	248	3469023	7.1	7.0
	"Female"	"F"	"Virginia"	"51"	"2015"	"2015"	250	3497038	7.1	7.0
	"Female"	"F"	"Virginia"	"51"	"2016"	"2016"	280	3515066	8.0	8.0
	"Female"	"F"	"Virginia"	"51"	"2017"	"2017"	254	3543931	7.2	7.2
	"Female"	"F"	"Virginia"	"51"	"2018"	"2018"	290	3568222	8.1	8.0
	"Female"	"F"	"Washington"	"53"	"1999"	"1999"	170	2325789	7.3	7.3
	"Female"	"F"	"Washington"	"53"	"2000"	"2000"	138	2348273	5.9	5.9
